dataset,keyset,method_a,method_b,mean_delta,median_delta,p10_delta,p90_delta,a_better_share,b_better_share,tie_share,two_sided_share
valuedshopper,1,recency,triple2vec,-0.13759437438766994,-0.03837502512446622,-0.4852285551163225,0.0679179148918212,0.12761506276150628,0.5128741551335694,0.3595107821049244,0.12761506276150628
valuedshopper,1,recency,sets2sets,-0.048839006192463466,0.0,-0.3451913422468694,0.21398626473452753,0.22787254586417766,0.38284518828451886,0.3892822658513035,0.22787254586417766
valuedshopper,1,recency,dnntsp,-0.11241695355703481,0.0,-0.4692787260227564,0.1460683498427064,0.1591567428387512,0.4744126166720309,0.3664306404892179,0.1591567428387512
valuedshopper,1,recency,cbp,-0.13031406266811807,-0.023511752794101615,-0.4692787260227564,0.06791791489182109,0.12713228194399742,0.5082072738976504,0.3646604441583521,0.12713228194399742
valuedshopper,1,recency,diffrec,-0.11596544222316878,0.0,-0.41442992501184744,0.10629294001628753,0.13710975217251367,0.48809140650144833,0.37479884132603797,0.13710975217251367
valuedshopper,1,frequency,racf,-0.002568001323857388,0.0,-0.014863272330364663,0.0,0.08641776633408432,0.10428065658191181,0.8093015770840039,0.08641776633408432
valuedshopper,1,frequency,tifuknn,-0.015680473032237498,0.0,-0.1486856933331902,0.13120507751234176,0.2005149662053428,0.26263276472481495,0.5368522690698423,0.2005149662053428
valuedshopper,1,frequency,fpmc,0.1228048227358252,0.0,-0.1460683498427064,0.4894503509975987,0.4819761828130029,0.1601223044737689,0.3579015127132282,0.1601223044737689
valuedshopper,1,frequency,triple2vec,-0.010374886577922432,0.0,-0.14407766125137167,0.1251739405390885,0.17927261023495333,0.23157386546507885,0.5891535242999678,0.17927261023495333
valuedshopper,1,frequency,sets2sets,0.07838048161728405,0.0,-0.16958010263680812,0.3835663673713356,0.4375603476021886,0.2009977470228516,0.3614419053749598,0.2009977470228516
valuedshopper,1,frequency,dnntsp,0.01480253425271272,0.0,-0.16958010263680812,0.21398626473452753,0.3115545542323785,0.2631155455423238,0.4253299002252977,0.2631155455423238
valuedshopper,1,frequency,cbp,-0.003094574858370537,0.0,-0.01486327233036469,0.0,0.08722240102993241,0.11409719987125845,0.7986803990988092,0.08722240102993241
valuedshopper,1,frequency,diffrec,0.011254045586578724,0.0,-0.14606834984270645,0.17319681505689127,0.28065658191181203,0.2309301577084004,0.48841326037978755,0.2309301577084004
valuedshopper,1,racf,tifuknn,-0.01311247170838011,0.0,-0.14606834984270645,0.13120507751234178,0.20518184744126167,0.26102349533311875,0.5337946572256196,0.20518184744126167
valuedshopper,1,racf,fpmc,0.1253728240596826,0.0,-0.13738757226231926,0.4912596920895759,0.4905053105889926,0.15738654650788542,0.352108142903122,0.15738654650788542
valuedshopper,1,racf,triple2vec,-0.007806885254065043,0.0,-0.13120507751234178,0.1312050775123417,0.18973286128097844,0.2301255230125523,0.5801416157064693,0.18973286128097844
valuedshopper,1,racf,sets2sets,0.08094848294114143,0.0,-0.169580102636808,0.38356636737133565,0.4422272288381075,0.19649179272610234,0.36128097843579016,0.19649179272610234
valuedshopper,1,racf,dnntsp,0.017370535576570107,0.0,-0.16958010263680812,0.21398626473452764,0.3173479240424847,0.26070164145477953,0.4219504345027358,0.26070164145477953
valuedshopper,1,racf,cbp,-0.0005265735345131489,0.0,-0.023511752794101615,0.02351175279410156,0.11699388477631155,0.12664950112648857,0.7563566140971999,0.11699388477631155
valuedshopper,1,racf,diffrec,0.013822046910436111,0.0,-0.14606834984270642,0.1756112396100612,0.2885420019311233,0.2244930801416157,0.48696491792726104,0.2244930801416157
valuedshopper,1,tifuknn,fpmc,0.1384852957680627,0.0,-0.1312050775123417,0.5087403079104243,0.49613775345992916,0.1430640489217895,0.3607981976182813,0.1430640489217895
valuedshopper,1,tifuknn,triple2vec,0.005305586454315065,0.0,-0.1312050775123417,0.13120507751234178,0.21515931766977792,0.19633086578693273,0.5885098165432894,0.19633086578693273
valuedshopper,1,tifuknn,sets2sets,0.09406095464952155,0.0,-0.1460683498427064,0.38356636737133576,0.45220469906662375,0.1734792404248471,0.3743160605085291,0.1734792404248471
valuedshopper,1,tifuknn,dnntsp,0.030483007284950216,0.0,-0.16914433272710078,0.22629438553091685,0.33569359510782104,0.22578049565497263,0.4385259092372063,0.22578049565497263
valuedshopper,1,tifuknn,cbp,0.01258589817386696,0.0,-0.13120507751234178,0.14606834984270645,0.2590923720630834,0.20292887029288703,0.5379787576440296,0.20292887029288703
valuedshopper,1,tifuknn,diffrec,0.026934518618816218,0.0,-0.1547168303064434,0.21398626473452764,0.331509494689411,0.22787254586417766,0.44061795944641136,0.22787254586417766
valuedshopper,1,fpmc,triple2vec,-0.13317970931374765,0.0,-0.5087403079104242,0.1460683498427064,0.15867396202124234,0.49774702285162536,0.3435790151271323,0.15867396202124234
valuedshopper,1,fpmc,sets2sets,-0.04442434111854116,0.0,-0.339160205273616,0.2139862647345275,0.22417122626327649,0.3656260057933698,0.4102027679433537,0.22417122626327649
valuedshopper,1,fpmc,dnntsp,-0.10800228848311248,0.0,-0.4692787260227564,0.1312050775123418,0.15770840038622466,0.4560669456066946,0.3862246540070808,0.15770840038622466
valuedshopper,1,fpmc,cbp,-0.12589939759419574,0.0,-0.4912596920895759,0.1460683498427064,0.15754747344705503,0.4905053105889926,0.35194721596395234,0.15754747344705503
valuedshopper,1,fpmc,diffrec,-0.11155077714924648,0.0,-0.4024473678941369,0.08278118722218586,0.1335693595107821,0.4671709044093981,0.39925973607981974,0.1335693595107821
valuedshopper,1,triple2vec,sets2sets,0.08875536819520648,0.0,-0.1681275362711176,0.38356636737133576,0.4493080141615706,0.1839394914708722,0.36675249436755714,0.1839394914708722
valuedshopper,1,triple2vec,dnntsp,0.02517742083063515,0.0,-0.169580102636808,0.21398626473452764,0.3233022207917605,0.23688445445767622,0.43981332475056323,0.23688445445767622
valuedshopper,1,triple2vec,cbp,0.007280311719551896,0.0,-0.1251739405390886,0.13120507751234178,0.2254586417766334,0.18876729964596073,0.5857740585774058,0.18876729964596073
valuedshopper,1,triple2vec,diffrec,0.021628932164501152,0.0,-0.1695801026368081,0.21398626473452764,0.32652075957515286,0.23897650466688122,0.4345027357579659,0.23897650466688122
valuedshopper,1,sets2sets,dnntsp,-0.06357794736457133,0.0,-0.3391602052736161,0.16958010263680798,0.1950434502735758,0.40891535242999677,0.39604119729642745,0.1950434502735758
valuedshopper,1,sets2sets,cbp,-0.08147505647565458,0.0,-0.3835663673713356,0.16958010263680812,0.19761828130028966,0.4451239137431606,0.35725780495654974,0.19761828130028966
valuedshopper,1,sets2sets,diffrec,-0.06712643603070532,0.0,-0.3391602052736161,0.169580102636808,0.20663018989378823,0.4137431606050853,0.3796266495011265,0.20663018989378823
valuedshopper,1,dnntsp,cbp,-0.017897109111083255,0.0,-0.21398626473452764,0.16958010263680812,0.2590923720630834,0.3183134856775024,0.4225941422594142,0.2590923720630834
valuedshopper,1,dnntsp,diffrec,-0.003548488666133995,0.0,-0.2079551277612743,0.1930918554309098,0.2830704859993563,0.2858062439652398,0.4311232700354039,0.2830704859993563
valuedshopper,1,cbp,diffrec,0.01434862044494926,0.0,-0.1460683498427065,0.19047451194042597,0.2938525909237206,0.23109108464757,0.4750563244287094,0.23109108464757
valuedshopper,2,recency,frequency,-0.12269752272017634,0.0,-0.4692787260227564,0.1251739405390885,0.14113292565175412,0.49678146121660766,0.36208561313163823,0.14113292565175412
valuedshopper,2,recency,racf,-0.12368125972053744,0.0,-0.4692787260227564,0.1251739405390885,0.1430640489217895,0.49645960733826844,0.3604763437399421,0.1430640489217895
valuedshopper,2,recency,tifuknn,-0.1396328452559895,-0.03837502512446633,-0.48076957341721216,0.04440616209771947,0.11699388477631155,0.5189893788220148,0.36401673640167365,0.11699388477631155
valuedshopper,2,recency,fpmc,0.0012644873811797398,0.0,-0.2772734273550482,0.2772734273550482,0.29336981010621177,0.28371419375603474,0.42291599613775344,0.28371419375603474
valuedshopper,2,recency,triple2vec,-0.13422092803418154,-0.023511752794101615,-0.48522855511632257,0.1251739405390885,0.13775345992919213,0.5119085934985517,0.3503379465722562,0.13775345992919213
valuedshopper,2,recency,sets2sets,-0.05241172603704522,0.0,-0.3451913422468692,0.2139862647345275,0.22755069198583844,0.3826842613453492,0.38976504666881234,0.22755069198583844
valuedshopper,2,recency,dnntsp,-0.10810733129863852,0.0,-0.44685352999185635,0.1460683498427065,0.1723527518506598,0.4707112970711297,0.35693595107821047,0.1723527518506598
valuedshopper,2,recency,cbp,-0.12449946964941563,0.0,-0.4692787260227564,0.1251739405390885,0.1440296105568072,0.49839073060830386,0.35757965883488896,0.1440296105568072
valuedshopper,2,recency,diffrec,-0.1050508648135792,0.0,-0.4012420494364057,0.13120507751234178,0.15577727711618924,0.4745735436112005,0.36964917927261026,0.15577727711618924
valuedshopper,2,frequency,racf,-0.0009837370003610909,0.0,0.0,0.0,0.08963630511747667,0.09671709044093982,0.8136466044415835,0.08963630511747667
valuedshopper,2,frequency,tifuknn,-0.016935322535813178,0.0,-0.16958010263680798,0.13120507751234178,0.1979401351786289,0.2706791116832958,0.5313807531380753,0.1979401351786289
valuedshopper,2,frequency,fpmc,0.12396201010135609,0.0,-0.14407766125137167,0.4852285551163227,0.48905696813646604,0.15690376569037656,0.3540392661731574,0.15690376569037656
valuedshopper,2,frequency,triple2vec,-0.011523405314005194,0.0,-0.13120507751234184,0.1251739405390885,0.18554876086256838,0.24106855487608625,0.5733826842613453,0.18554876086256838
valuedshopper,2,frequency,sets2sets,0.07028579668313112,0.0,-0.16958010263680812,0.3626719580677178,0.4179272610234953,0.21290634052140328,0.3691663984551014,0.21290634052140328
valuedshopper,2,frequency,dnntsp,0.014590191421537823,0.0,-0.17319681505689127,0.21398626473452764,0.31477309301577083,0.2660122304473769,0.4192146765368523,0.2660122304473769
valuedshopper,2,frequency,cbp,-0.0018019469292392908,0.0,-0.014863272330364663,0.0,0.09205020920502092,0.10669456066945607,0.801255230125523,0.09205020920502092
valuedshopper,2,frequency,diffrec,0.017646657906597137,0.0,-0.1460683498427064,0.19047451194042597,0.29417444480205984,0.221435468297393,0.48439008690054713,0.221435468297393
valuedshopper,2,racf,tifuknn,-0.01595158553545209,0.0,-0.16354896566355492,0.13120507751234178,0.20035403926617315,0.2708400386224654,0.5288059221113615,0.20035403926617315
valuedshopper,2,racf,fpmc,0.12494574710171716,0.0,-0.13120507751234178,0.49125969208957576,0.49404570325072417,0.15465078854200193,0.3513035082072739,0.15465078854200193
valuedshopper,2,racf,triple2vec,-0.010539668313644104,0.0,-0.1312050775123418,0.1251739405390886,0.19182491149018346,0.2417122626327647,0.5664628258770518,0.19182491149018346
valuedshopper,2,racf,sets2sets,0.0712695336834922,0.0,-0.16958010263680812,0.3633175612671684,0.4192146765368523,0.21242355970389443,0.3683617637592533,0.21242355970389443
valuedshopper,2,racf,dnntsp,0.015573928421898916,0.0,-0.16958010263680817,0.21398626473452764,0.3191181203733505,0.2648857418731896,0.41599613775345995,0.2648857418731896
valuedshopper,2,racf,cbp,-0.0008182099288782006,0.0,-0.023511752794101615,0.023511752794101615,0.11908593498551658,0.12182169295140007,0.7590923720630833,0.11908593498551658
valuedshopper,2,racf,diffrec,0.01863039490695823,0.0,-0.1460683498427064,0.18444337496717278,0.2954618603154168,0.21853878339233987,0.48599935629224333,0.21853878339233987
valuedshopper,2,tifuknn,fpmc,0.14089733263716925,0.02351175279410156,-0.1251739405390885,0.5087403079104241,0.5070807853234631,0.13405214032829096,0.3588670743482459,0.13405214032829096
valuedshopper,2,tifuknn,triple2vec,0.005411917221807984,0.0,-0.1312050775123417,0.13120507751234178,0.22014805278403604,0.20292887029288703,0.5769230769230769,0.20292887029288703
valuedshopper,2,tifuknn,sets2sets,0.08722111921894428,0.0,-0.14606834984270645,0.3835663673713355,0.439491470872224,0.1731573865465079,0.3873511425812681,0.1731573865465079
valuedshopper,2,tifuknn,dnntsp,0.031525513957350995,0.0,-0.1547168303064434,0.2288495370648923,0.33762471837785646,0.22980366913421307,0.43257161248793047,0.22980366913421307
valuedshopper,2,tifuknn,cbp,0.015133375606573886,0.0,-0.13120507751234178,0.1681275362711174,0.2682652075957515,0.2009977470228516,0.5307370453813969,0.2009977470228516
valuedshopper,2,tifuknn,diffrec,0.034581980442410315,0.0,-0.1479004902860449,0.22629438553091685,0.3482458963630512,0.21998712584486643,0.4317669777920824,0.21998712584486643
valuedshopper,2,fpmc,triple2vec,-0.13548541541536127,0.0,-0.5147714448836773,0.1460683498427064,0.1562600579336981,0.4972642420341165,0.34647570003218536,0.1562600579336981
valuedshopper,2,fpmc,sets2sets,-0.05367621341822495,0.0,-0.3391602052736162,0.19047451194042592,0.21467653685226906,0.3776955262310911,0.40762793691663984,0.21467653685226906
valuedshopper,2,fpmc,dnntsp,-0.10937181867981827,0.0,-0.4692787260227564,0.1312050775123417,0.1543289346636627,0.4687801738010943,0.376890891535243,0.1543289346636627
valuedshopper,2,fpmc,cbp,-0.12576395703059537,0.0,-0.4912596920895759,0.14003721286945325,0.1570646926295462,0.4908271644673318,0.352108142903122,0.1570646926295462
valuedshopper,2,fpmc,diffrec,-0.10631535219475893,0.0,-0.3868528072345415,0.0827811872221858,0.13389121338912133,0.46829739298358547,0.39781139362729323,0.13389121338912133
valuedshopper,2,triple2vec,sets2sets,0.0818092019971363,0.0,-0.169580102636808,0.38356636737133554,0.4320888316704216,0.18860637270679112,0.37930479562278724,0.18860637270679112
valuedshopper,2,triple2vec,dnntsp,0.026113596735543015,0.0,-0.169580102636808,0.22629438553091685,0.32909559060186677,0.24975860959124557,0.42114579980688766,0.24975860959124557
valuedshopper,2,triple2vec,cbp,0.009721458384765902,0.0,-0.12517394053908865,0.13120507751234178,0.23833279691020276,0.18570968780173802,0.5759575152880593,0.18570968780173802
valuedshopper,2,triple2vec,diffrec,0.02917006322060233,0.0,-0.169580102636808,0.21398626473452764,0.3371419375603476,0.23334406179594464,0.42951400064370776,0.23334406179594464
valuedshopper,2,sets2sets,dnntsp,-0.0556956052615933,0.0,-0.339160205273616,0.169580102636808,0.20405535886707435,0.3958802703572578,0.40006437077566787,0.20405535886707435
valuedshopper,2,sets2sets,cbp,-0.07208774361237041,0.0,-0.36870309504097104,0.16958010263680812,0.21177985194721596,0.4179272610234953,0.3702928870292887,0.21177985194721596
valuedshopper,2,sets2sets,diffrec,-0.052639138776533985,0.0,-0.339160205273616,0.169580102636808,0.22384937238493724,0.3915352429996781,0.38461538461538464,0.22384937238493724
valuedshopper,2,dnntsp,cbp,-0.016392138350777113,0.0,-0.21398626473452764,0.17319681505689127,0.26440296105568073,0.32040553588670745,0.4151915030576118,0.26440296105568073
valuedshopper,2,dnntsp,diffrec,0.0030564664850593146,0.0,-0.19519002499605081,0.20795512776127445,0.2980366913421307,0.2869327325394271,0.41503057611844224,0.2869327325394271
valuedshopper,2,cbp,diffrec,0.01944860483583643,0.0,-0.14606834984270645,0.1951900249960508,0.30045059542967495,0.223527518506598,0.4760218860637271,0.223527518506598
