dataset,keyset,feature,bin,method,n_users,feature_min,feature_median,feature_max,mean_ndcg,mean_centered_ndcg
dunnhumby,1,neighbor_similarity,4,cbp,924,0.1813968495541583,0.19309281681342605,0.2088554368599157,0.27896912678007596,0.04042061846645113
dunnhumby,1,neighbor_similarity,4,diffrec,924,0.1813968495541583,0.19309281681342605,0.2088554368599157,0.2593233535838516,0.02077484527022678
dunnhumby,1,neighbor_similarity,5,recency,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.14798848572365514,-0.04208396413586124
dunnhumby,1,neighbor_similarity,5,frequency,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.2202696236632439,0.030197173803727533
dunnhumby,1,neighbor_similarity,5,tifuknn,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.21408919748296984,0.02401674762345349
dunnhumby,1,neighbor_similarity,5,fpmc,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.11307633986226497,-0.0769961099972514
dunnhumby,1,neighbor_similarity,5,triple2vec,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.21448937276971722,0.02441692291020084
dunnhumby,1,neighbor_similarity,5,dnntsp,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.1709791699684702,-0.019093279891046155
dunnhumby,1,neighbor_similarity,5,cbp,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.21905445337354507,0.02898200351402872
dunnhumby,1,neighbor_similarity,5,diffrec,910,0.2088789288839715,0.2362016528099971,0.5312661454116254,0.22063295603226457,0.030560506172748237
dunnhumby,1,transition_strength,1,recency,886,0.0,0.0224833980144256,0.0252723486456606,0.11772266693569036,-0.04557272344122259
dunnhumby,1,transition_strength,1,frequency,886,0.0,0.0224833980144256,0.0252723486456606,0.1931187668219905,0.02982337644507758
dunnhumby,1,transition_strength,1,tifuknn,886,0.0,0.0224833980144256,0.0252723486456606,0.18401706272348733,0.02072167234657439
dunnhumby,1,transition_strength,1,fpmc,886,0.0,0.0224833980144256,0.0252723486456606,0.10484044550956546,-0.058454944867347466
dunnhumby,1,transition_strength,1,triple2vec,886,0.0,0.0224833980144256,0.0252723486456606,0.18320900631401724,0.019913615937104334
dunnhumby,1,transition_strength,1,dnntsp,886,0.0,0.0224833980144256,0.0252723486456606,0.15305219044355728,-0.01024319993335566
dunnhumby,1,transition_strength,1,cbp,886,0.0,0.0224833980144256,0.0252723486456606,0.19282736150059052,0.02953197112367761
dunnhumby,1,transition_strength,1,diffrec,886,0.0,0.0224833980144256,0.0252723486456606,0.17757562276640476,0.014280232389491823
dunnhumby,1,transition_strength,2,recency,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.1439673566549629,-0.05793528372268564
dunnhumby,1,transition_strength,2,frequency,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.23879614411904096,0.036893503741392455
dunnhumby,1,transition_strength,2,tifuknn,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.22767891120010272,0.025776270822454202
dunnhumby,1,transition_strength,2,fpmc,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.13129319350747373,-0.07060944687017479
dunnhumby,1,transition_strength,2,triple2vec,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.22226820935556377,0.020365568977915274
dunnhumby,1,transition_strength,2,dnntsp,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.18858430272583626,-0.013318337651812255
dunnhumby,1,transition_strength,2,cbp,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.24063434838089587,0.03873170800324735
dunnhumby,1,transition_strength,2,diffrec,903,0.0252730322007693,0.0271850955810619,0.0286541906231309,0.22199865707731192,0.020096016699663426
dunnhumby,1,transition_strength,3,recency,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.1668932160115405,-0.0654808394648558
dunnhumby,1,transition_strength,3,frequency,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.26663176032783137,0.034257704851435006
dunnhumby,1,transition_strength,3,tifuknn,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.2652875797114962,0.03291352423509987
dunnhumby,1,transition_strength,3,fpmc,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.14808139204228493,-0.08429266343411139
dunnhumby,1,transition_strength,3,triple2vec,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.2569402436232321,0.02456618814683573
dunnhumby,1,transition_strength,3,dnntsp,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.23279572738967583,0.0004216719132795009
dunnhumby,1,transition_strength,3,cbp,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.26524244148625264,0.03286838600985629
dunnhumby,1,transition_strength,3,diffrec,888,0.0286547502782333,0.030047181666325598,0.0313281321958828,0.25712008321885715,0.024746027742460833
dunnhumby,1,transition_strength,4,recency,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.20390065797494752,-0.06267161701278215
dunnhumby,1,transition_strength,4,frequency,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.3098546713164441,0.0432823963287145
dunnhumby,1,transition_strength,4,tifuknn,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.30138173958110415,0.03480946459337448
dunnhumby,1,transition_strength,4,fpmc,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.16117793106253597,-0.10539434392519367
dunnhumby,1,transition_strength,4,triple2vec,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.2977130470789711,0.03114077209124151
dunnhumby,1,transition_strength,4,dnntsp,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.2549186008933797,-0.01165367409434993
dunnhumby,1,transition_strength,4,cbp,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.310553815486333,0.04398154049860331
dunnhumby,1,transition_strength,4,diffrec,949,0.0313297245364342,0.0328866194566464,0.0350212617855271,0.2930777365081217,0.026505461520391987
dunnhumby,1,transition_strength,5,recency,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.23358442831609655,-0.06082884713276486
dunnhumby,1,transition_strength,5,frequency,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.34222177718827396,0.04780850173941252
dunnhumby,1,transition_strength,5,tifuknn,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.33841021204996824,0.0439969366011068
dunnhumby,1,transition_strength,5,fpmc,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.16931715866598362,-0.12509611678287783
dunnhumby,1,transition_strength,5,triple2vec,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.3326301032992211,0.03821682785035961
dunnhumby,1,transition_strength,5,dnntsp,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.2707157633804463,-0.023697512068415184
dunnhumby,1,transition_strength,5,cbp,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.3416548894112788,0.047241613962417384
dunnhumby,1,transition_strength,5,diffrec,878,0.0350272086969348,0.0388310564303301,0.2783509750601849,0.3267718712796231,0.0323585958307616
dunnhumby,1,relational_strength,1,recency,899,0.0,0.0284496418884346,0.0369243468013416,0.11329204844444175,-0.03359163449798656
dunnhumby,1,relational_strength,1,frequency,899,0.0,0.0284496418884346,0.0369243468013416,0.1764731207459394,0.02958943780351105
dunnhumby,1,relational_strength,1,tifuknn,899,0.0,0.0284496418884346,0.0369243468013416,0.1655339171321982,0.0186502341897699
dunnhumby,1,relational_strength,1,fpmc,899,0.0,0.0284496418884346,0.0369243468013416,0.08166098499856377,-0.06522269794386455
dunnhumby,1,relational_strength,1,triple2vec,899,0.0,0.0284496418884346,0.0369243468013416,0.16606213762426902,0.019178454681840727
dunnhumby,1,relational_strength,1,dnntsp,899,0.0,0.0284496418884346,0.0369243468013416,0.12840586132741752,-0.018477821615010784
dunnhumby,1,relational_strength,1,cbp,899,0.0,0.0284496418884346,0.0369243468013416,0.1774000043440659,0.03051632140163759
dunnhumby,1,relational_strength,1,diffrec,899,0.0,0.0284496418884346,0.0369243468013416,0.16624138892253093,0.01935770598010264
dunnhumby,1,relational_strength,2,recency,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.1425251730503733,-0.06818274599831249
dunnhumby,1,relational_strength,2,frequency,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.2490058065735105,0.03829788752482478
dunnhumby,1,relational_strength,2,tifuknn,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.24103639637528412,0.030328477326598345
dunnhumby,1,relational_strength,2,fpmc,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.1290449444211065,-0.08166297462757924
dunnhumby,1,relational_strength,2,triple2vec,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.23576667041899993,0.025058751370314186
dunnhumby,1,relational_strength,2,dnntsp,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.20129346617863256,-0.009414452870053212
dunnhumby,1,relational_strength,2,cbp,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.24898736616843647,0.038279447119750724
dunnhumby,1,relational_strength,2,diffrec,860,0.0369312116754172,0.04293272691266045,0.0478281630995157,0.2380035292031427,0.027295610154456928
dunnhumby,1,relational_strength,3,recency,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.17502835719174167,-0.0724142803215875
dunnhumby,1,relational_strength,3,frequency,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.29044655500692695,0.043003917493597804
dunnhumby,1,relational_strength,3,tifuknn,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.2833554089646039,0.0359127714512748
dunnhumby,1,relational_strength,3,fpmc,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.15251371779102976,-0.0949289197222994
dunnhumby,1,relational_strength,3,triple2vec,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.2768582501043387,0.029415612591009534
dunnhumby,1,relational_strength,3,dnntsp,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.23687466340760704,-0.010567974105722123
dunnhumby,1,relational_strength,3,cbp,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.2888573398514038,0.041414702338074705
dunnhumby,1,relational_strength,3,diffrec,867,0.0478417985020492,0.0520806196790988,0.0565363265440303,0.2756068077889814,0.02816417027565223
dunnhumby,1,relational_strength,4,recency,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.20931207017162407,-0.06312654136387959
dunnhumby,1,relational_strength,4,frequency,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.318364723271968,0.04592611173646436
dunnhumby,1,relational_strength,4,tifuknn,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.30736000825264664,0.03492139671714298
dunnhumby,1,relational_strength,4,fpmc,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.1720502763852112,-0.10038833515029243
dunnhumby,1,relational_strength,4,triple2vec,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.3034388902698877,0.031000278734384067
dunnhumby,1,relational_strength,4,dnntsp,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.2563375966883822,-0.016101014847121457
dunnhumby,1,relational_strength,4,cbp,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.319010780932891,0.04657216939738736
dunnhumby,1,relational_strength,4,diffrec,934,0.0565577731117853,0.06101182233003935,0.0663250119524598,0.2936345463114184,0.021195934775914756
dunnhumby,1,relational_strength,5,recency,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.22185018502335602,-0.056296250315762256
dunnhumby,1,relational_strength,5,frequency,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.3136269155028173,0.03548048016369906
dunnhumby,1,relational_strength,5,tifuknn,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.316201591682179,0.03805515634306078
dunnhumby,1,relational_strength,5,fpmc,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.17716605645644343,-0.10098037888267483
dunnhumby,1,relational_strength,5,triple2vec,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.30749575923441597,0.02934932389529767
dunnhumby,1,relational_strength,5,dnntsp,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.27424339595761293,-0.003903039381505317
dunnhumby,1,relational_strength,5,cbp,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.31393494583076204,0.03578851049164378
dunnhumby,1,relational_strength,5,diffrec,944,0.0663373650443207,0.0757166711806399,0.7495643867543085,0.3006526330253594,0.02250619768624114
dunnhumby,2,n_baskets,1,recency,928,2.0,2.0,3.0,0.17284376452238143,-0.019601415352006765
dunnhumby,2,n_baskets,1,frequency,928,2.0,2.0,3.0,0.21217532290468147,0.019730143030293266
dunnhumby,2,n_baskets,1,tifuknn,928,2.0,2.0,3.0,0.21175477240176827,0.01930959252738006
dunnhumby,2,n_baskets,1,fpmc,928,2.0,2.0,3.0,0.1277390129811933,-0.06470616689319489
dunnhumby,2,n_baskets,1,triple2vec,928,2.0,2.0,3.0,0.1943710731753456,0.0019258933009574297
dunnhumby,2,n_baskets,1,dnntsp,928,2.0,2.0,3.0,0.2049271317324604,0.012481951858072214
dunnhumby,2,n_baskets,1,cbp,928,2.0,2.0,3.0,0.21311814253531078,0.020672962660922608
dunnhumby,2,n_baskets,1,diffrec,928,2.0,2.0,3.0,0.2026322187419643,0.010187038867576124
dunnhumby,2,n_baskets,2,recency,749,4.0,5.0,5.0,0.18480504247247115,-0.05025774394103916
dunnhumby,2,n_baskets,2,frequency,749,4.0,5.0,5.0,0.26962867618659486,0.034565889773084564
dunnhumby,2,n_baskets,2,tifuknn,749,4.0,5.0,5.0,0.2642459673486541,0.029183180935143754
dunnhumby,2,n_baskets,2,fpmc,749,4.0,5.0,5.0,0.13958650872385,-0.09547627768966033
dunnhumby,2,n_baskets,2,triple2vec,749,4.0,5.0,5.0,0.25483671684671794,0.019773930433207576
dunnhumby,2,n_baskets,2,dnntsp,749,4.0,5.0,5.0,0.2395363703880299,0.004473583974519591
dunnhumby,2,n_baskets,2,cbp,749,4.0,5.0,5.0,0.2717279703253382,0.036665183911827916
dunnhumby,2,n_baskets,2,diffrec,749,4.0,5.0,5.0,0.2561350390164264,0.021072252602916113
dunnhumby,2,n_baskets,3,recency,976,6.0,7.0,8.0,0.22162145811314415,-0.06278133860925221
dunnhumby,2,n_baskets,3,frequency,976,6.0,7.0,8.0,0.3291243932475913,0.04472159652519486
dunnhumby,2,n_baskets,3,tifuknn,976,6.0,7.0,8.0,0.32340238174031766,0.03899958501792131
dunnhumby,2,n_baskets,3,fpmc,976,6.0,7.0,8.0,0.1635553747176185,-0.12084742200477788
dunnhumby,2,n_baskets,3,triple2vec,976,6.0,7.0,8.0,0.31069047244559606,0.026287675723199618
dunnhumby,2,n_baskets,3,dnntsp,976,6.0,7.0,8.0,0.29012641959296115,0.005723622870564808
dunnhumby,2,n_baskets,3,cbp,976,6.0,7.0,8.0,0.33012264283260945,0.04571984611021308
dunnhumby,2,n_baskets,3,diffrec,976,6.0,7.0,8.0,0.3065792310893328,0.022176434366936462
dunnhumby,2,n_baskets,4,recency,912,9.0,11.0,13.0,0.1605627601978662,-0.07886180404597491
dunnhumby,2,n_baskets,4,frequency,912,9.0,11.0,13.0,0.2836932060260258,0.044268641782184634
dunnhumby,2,n_baskets,4,tifuknn,912,9.0,11.0,13.0,0.27488033472134044,0.03545577047749928
dunnhumby,2,n_baskets,4,fpmc,912,9.0,11.0,13.0,0.12816705564856432,-0.1112575085952768
dunnhumby,2,n_baskets,4,triple2vec,912,9.0,11.0,13.0,0.2734201631239301,0.03399559888008897
dunnhumby,2,n_baskets,4,dnntsp,912,9.0,11.0,13.0,0.2464358140253272,0.007011249781486058
dunnhumby,2,n_baskets,4,cbp,912,9.0,11.0,13.0,0.28508572848886615,0.045661164245024984
dunnhumby,2,n_baskets,4,diffrec,912,9.0,11.0,13.0,0.26315145171880894,0.023726887474967814
dunnhumby,2,n_baskets,5,recency,939,14.0,18.0,49.0,0.12337262646980485,-0.08307059002095142
dunnhumby,2,n_baskets,5,frequency,939,14.0,18.0,49.0,0.24861406937244881,0.042170852881692575
dunnhumby,2,n_baskets,5,tifuknn,939,14.0,18.0,49.0,0.24034595076851828,0.033902734277761984
dunnhumby,2,n_baskets,5,fpmc,939,14.0,18.0,49.0,0.13767417926949024,-0.068769037221266
dunnhumby,2,n_baskets,5,triple2vec,939,14.0,18.0,49.0,0.24717885368323947,0.040735637192483194
dunnhumby,2,n_baskets,5,dnntsp,939,14.0,18.0,49.0,0.16706332582767305,-0.039379890663083214
dunnhumby,2,n_baskets,5,cbp,939,14.0,18.0,49.0,0.24940245833569344,0.04295924184493719
dunnhumby,2,n_baskets,5,diffrec,939,14.0,18.0,49.0,0.23789426819918194,0.03145105170842568
dunnhumby,2,avg_basket_size,1,recency,908,1.0,2.333333333333333,3.3076923076923075,0.10553028597278179,-0.03165562407851613
dunnhumby,2,avg_basket_size,1,frequency,908,1.0,2.333333333333333,3.3076923076923075,0.15905381835738694,0.021867908306089003
dunnhumby,2,avg_basket_size,1,tifuknn,908,1.0,2.333333333333333,3.3076923076923075,0.16042839352592103,0.023242483474623134
dunnhumby,2,avg_basket_size,1,fpmc,908,1.0,2.333333333333333,3.3076923076923075,0.07656416790816813,-0.060621742143129806
dunnhumby,2,avg_basket_size,1,triple2vec,908,1.0,2.333333333333333,3.3076923076923075,0.15262060511975026,0.015434695068452324
dunnhumby,2,avg_basket_size,1,dnntsp,908,1.0,2.333333333333333,3.3076923076923075,0.12046705955993237,-0.01671885049136557
dunnhumby,2,avg_basket_size,1,cbp,908,1.0,2.333333333333333,3.3076923076923075,0.1600145933955891,0.022828683344291133
dunnhumby,2,avg_basket_size,1,diffrec,908,1.0,2.333333333333333,3.3076923076923075,0.16280835657085382,0.025622446519555926
dunnhumby,2,avg_basket_size,2,recency,901,3.3125,4.125,5.142857142857143,0.12556223870879574,-0.0427273779570072
dunnhumby,2,avg_basket_size,2,frequency,901,3.3125,4.125,5.142857142857143,0.2020264874931799,0.03373687082737696
dunnhumby,2,avg_basket_size,2,tifuknn,901,3.3125,4.125,5.142857142857143,0.19044391241549014,0.022154295749687226
dunnhumby,2,avg_basket_size,2,fpmc,901,3.3125,4.125,5.142857142857143,0.10815177420367553,-0.060137842462127424
dunnhumby,2,avg_basket_size,2,triple2vec,901,3.3125,4.125,5.142857142857143,0.19068253564310922,0.022392918977306282
dunnhumby,2,avg_basket_size,2,dnntsp,901,3.3125,4.125,5.142857142857143,0.13517077336996697,-0.03311884329583597
dunnhumby,2,avg_basket_size,2,cbp,901,3.3125,4.125,5.142857142857143,0.20475088349261308,0.036461266826810175
dunnhumby,2,avg_basket_size,2,diffrec,901,3.3125,4.125,5.142857142857143,0.18952832799959288,0.021238711333789954
dunnhumby,2,avg_basket_size,3,recency,909,5.157894736842105,6.166666666666667,7.421052631578948,0.1434248535469356,-0.06531314435681024
dunnhumby,2,avg_basket_size,3,frequency,909,5.157894736842105,6.166666666666667,7.421052631578948,0.24366665436242874,0.03492865645868289
