dataset,keyset,method_a,method_b,feature,n,rho,p_value
tmall,2,fpmc,cbp,adjacent_basket_jaccard,4675,-0.011174615840578616,0.444943288042678
tmall,2,fpmc,cbp,recency_frequency_disagreement,4675,-0.0035093815977498863,0.8104179128218804
tmall,2,fpmc,cbp,recent_basket_novelty,4675,0.012345434685317371,0.39871811611710484
tmall,2,fpmc,cbp,popularity_profile,4675,0.020541388247624814,0.16023880017713543
tmall,2,fpmc,cbp,neighbor_similarity,4675,0.0031607547241003617,0.8289440169602057
tmall,2,fpmc,cbp,cooccurrence_support,2470,-0.009605285671751009,0.6332600370354585
tmall,2,fpmc,cbp,transition_predictability,2138,0.025056809422753245,0.24682574369852656
tmall,2,fpmc,diffrec,n_baskets,4675,-0.03235155751459941,0.026967222790993582
tmall,2,fpmc,diffrec,avg_basket_size,4675,0.0032957593328713872,0.8217579514285136
tmall,2,fpmc,diffrec,repeat_rate,4675,-0.029100326193483312,0.046635663382763315
tmall,2,fpmc,diffrec,adjacent_basket_jaccard,4675,-0.023718891847018208,0.10489989276140911
tmall,2,fpmc,diffrec,recency_frequency_disagreement,4675,-0.01379964978352159,0.34551241042216696
tmall,2,fpmc,diffrec,recent_basket_novelty,4675,0.0111750418231176,0.44492593255895285
tmall,2,fpmc,diffrec,popularity_profile,4675,-0.0039037039276787807,0.7895912902657317
tmall,2,fpmc,diffrec,neighbor_similarity,4675,-0.020419952174239833,0.1627249109317349
tmall,2,fpmc,diffrec,cooccurrence_support,2470,-0.012333719268871378,0.5400828566521392
tmall,2,fpmc,diffrec,transition_predictability,2138,-0.006492912354504036,0.7641388691728483
tmall,2,triple2vec,sets2sets,n_baskets,4675,0.017998947611433256,0.218536085909546
tmall,2,triple2vec,sets2sets,avg_basket_size,4675,0.028904316451655462,0.04813356891619912
tmall,2,triple2vec,sets2sets,repeat_rate,4675,0.008213835694381154,0.5744759102468975
tmall,2,triple2vec,sets2sets,adjacent_basket_jaccard,4675,0.0076979567587116575,0.5987444443118632
tmall,2,triple2vec,sets2sets,recency_frequency_disagreement,4675,0.02286329860967328,0.1180429999130478
tmall,2,triple2vec,sets2sets,recent_basket_novelty,4675,-0.012989481373715434,0.37457174208234534
tmall,2,triple2vec,sets2sets,popularity_profile,4675,-0.011826536925705476,0.4188377165391317
tmall,2,triple2vec,sets2sets,neighbor_similarity,4675,-0.018243413172021612,0.2123443966924938
tmall,2,triple2vec,sets2sets,cooccurrence_support,2470,-0.01936542419328055,0.3360259564157745
tmall,2,triple2vec,sets2sets,transition_predictability,2138,0.0041065840707734495,0.8494877265295244
tmall,2,triple2vec,dnntsp,n_baskets,4675,-0.02200273482894568,0.13253138361672862
tmall,2,triple2vec,dnntsp,avg_basket_size,4675,-0.018974567889871532,0.19458425821051234
tmall,2,triple2vec,dnntsp,repeat_rate,4675,0.01962490766010588,0.1797246721228196
tmall,2,triple2vec,dnntsp,adjacent_basket_jaccard,4675,0.018609095069741562,0.20332066798821377
tmall,2,triple2vec,dnntsp,recency_frequency_disagreement,4675,-0.03324641672206474,0.023013525106530753
tmall,2,triple2vec,dnntsp,recent_basket_novelty,4675,-0.031156336213547395,0.0331526374160941
tmall,2,triple2vec,dnntsp,popularity_profile,4675,0.022238829845697385,0.12842591937836484
tmall,2,triple2vec,dnntsp,neighbor_similarity,4675,0.022625903808961897,0.12190974104338356
tmall,2,triple2vec,dnntsp,cooccurrence_support,2470,-0.011795724288703437,0.5579020908061456
tmall,2,triple2vec,dnntsp,transition_predictability,2138,-0.019012011237081634,0.37958976549788936
tmall,2,triple2vec,cbp,n_baskets,4675,0.010386764078661096,0.4776957327369007
tmall,2,triple2vec,cbp,avg_basket_size,4675,0.014832987405469398,0.310594762333482
tmall,2,triple2vec,cbp,repeat_rate,4675,-0.004466496487537373,0.7601285667863762
tmall,2,triple2vec,cbp,adjacent_basket_jaccard,4675,0.0009395176602590802,0.9487939459138235
tmall,2,triple2vec,cbp,recency_frequency_disagreement,4675,-0.013826595708832993,0.34457125897797924
tmall,2,triple2vec,cbp,recent_basket_novelty,4675,-0.0011659809886212095,0.9364746988017707
tmall,2,triple2vec,cbp,popularity_profile,4675,0.02053944580486502,0.16027833982798223
tmall,2,triple2vec,cbp,neighbor_similarity,4675,0.005977541748487878,0.6828313029306682
tmall,2,triple2vec,cbp,cooccurrence_support,2470,-0.0006320485360807675,0.9749534579679391
tmall,2,triple2vec,cbp,transition_predictability,2138,0.020733251054753536,0.3379533340669115
tmall,2,triple2vec,diffrec,n_baskets,4675,-0.006386080123608555,0.6624527103833251
tmall,2,triple2vec,diffrec,avg_basket_size,4675,0.022889829090162784,0.11761690846454785
tmall,2,triple2vec,diffrec,repeat_rate,4675,0.014275885888097651,0.3291201074335144
tmall,2,triple2vec,diffrec,adjacent_basket_jaccard,4675,0.01158278032657533,0.4284916070416672
tmall,2,triple2vec,diffrec,recency_frequency_disagreement,4675,-0.025670173925426018,0.0792607503143503
tmall,2,triple2vec,diffrec,recent_basket_novelty,4675,-0.020014846549339296,0.17122893988645638
tmall,2,triple2vec,diffrec,popularity_profile,4675,-0.014499581075783509,0.32159723852193167
tmall,2,triple2vec,diffrec,neighbor_similarity,4675,-0.023991431269301054,0.1009663241025172
tmall,2,triple2vec,diffrec,cooccurrence_support,2470,0.012765651993322788,0.5259855222259475
tmall,2,triple2vec,diffrec,transition_predictability,2138,-0.010451772833820854,0.6290921933476963
tmall,2,sets2sets,dnntsp,n_baskets,4675,-0.03279500827518972,0.024940152103618347
tmall,2,sets2sets,dnntsp,avg_basket_size,4675,-0.020504589988639587,0.16098910574227207
tmall,2,sets2sets,dnntsp,repeat_rate,4675,0.019915829805265624,0.17335722907284282
tmall,2,sets2sets,dnntsp,adjacent_basket_jaccard,4675,0.018198651954526298,0.2134685066958246
tmall,2,sets2sets,dnntsp,recency_frequency_disagreement,4675,-0.04694673507341007,0.001323445159006754
tmall,2,sets2sets,dnntsp,recent_basket_novelty,4675,-0.030543166175605794,0.03677201658977036
tmall,2,sets2sets,dnntsp,popularity_profile,4675,0.02589620284697918,0.07665226714876879
tmall,2,sets2sets,dnntsp,neighbor_similarity,4675,0.029670718558417776,0.042498134873944854
tmall,2,sets2sets,dnntsp,cooccurrence_support,2470,0.0018575087123507059,0.9264836415961208
tmall,2,sets2sets,dnntsp,transition_predictability,2138,-0.013704303849593142,0.5265209218563685
tmall,2,sets2sets,cbp,n_baskets,4675,-0.004095169092580836,0.7795317682197256
tmall,2,sets2sets,cbp,avg_basket_size,4675,0.004879777500942387,0.7387096953875125
tmall,2,sets2sets,cbp,repeat_rate,4675,0.003559732306227281,0.8077507572763695
tmall,2,sets2sets,cbp,adjacent_basket_jaccard,4675,0.010058314953811655,0.49172963660828284
tmall,2,sets2sets,cbp,recency_frequency_disagreement,4675,-0.02215169916871574,0.12992937887431572
tmall,2,sets2sets,cbp,recent_basket_novelty,4675,-0.0043921322604693,0.764002738750281
tmall,2,sets2sets,cbp,popularity_profile,4675,0.028123523180987653,0.05450730076561457
tmall,2,sets2sets,cbp,neighbor_similarity,4675,0.016091113342905618,0.27133633655083156
tmall,2,sets2sets,cbp,cooccurrence_support,2470,0.02402607233482288,0.23261807471016502
tmall,2,sets2sets,cbp,transition_predictability,2138,0.020159852943924663,0.3514858264995493
tmall,2,sets2sets,diffrec,n_baskets,4675,-0.03207962937512312,0.02827932033475338
tmall,2,sets2sets,diffrec,avg_basket_size,4675,0.0048815171575263185,0.7386199490519441
tmall,2,sets2sets,diffrec,repeat_rate,4675,0.009059811565758975,0.5357171915505965
tmall,2,sets2sets,diffrec,adjacent_basket_jaccard,4675,0.00935290611488602,0.5226028707430699
tmall,2,sets2sets,diffrec,recency_frequency_disagreement,4675,-0.04978656117634449,0.0006608986261240846
tmall,2,sets2sets,diffrec,recent_basket_novelty,4675,-0.009659107325114926,0.5090803704443219
tmall,2,sets2sets,diffrec,popularity_profile,4675,-0.010469765206245357,0.47418426093668864
tmall,2,sets2sets,diffrec,neighbor_similarity,4675,-0.015768610519208977,0.28105998517347086
tmall,2,sets2sets,diffrec,cooccurrence_support,2470,0.021538770144368693,0.284601465300979
tmall,2,sets2sets,diffrec,transition_predictability,2138,-0.015316990498059088,0.47903084442150323
tmall,2,dnntsp,cbp,n_baskets,4675,0.01883484493828676,0.1978911659785287
tmall,2,dnntsp,cbp,avg_basket_size,4675,0.025577200745636255,0.08035444544855813
tmall,2,dnntsp,cbp,repeat_rate,4675,-0.015005843184719111,0.30498941172930044
tmall,2,dnntsp,cbp,adjacent_basket_jaccard,4675,-0.01288717616015828,0.37834576712869994
tmall,2,dnntsp,cbp,recency_frequency_disagreement,4675,0.0192253769528836,0.18875020516850943
tmall,2,dnntsp,cbp,recent_basket_novelty,4675,0.02686528046212861,0.06625032465392539
tmall,2,dnntsp,cbp,popularity_profile,4675,-0.015699818825583304,0.2831643221811253
tmall,2,dnntsp,cbp,neighbor_similarity,4675,-0.0179948815318615,0.21864015422603914
tmall,2,dnntsp,cbp,cooccurrence_support,2470,0.009653816358280635,0.631544389380976
tmall,2,dnntsp,cbp,transition_predictability,2138,0.03760704413028782,0.08212419505274793
tmall,2,dnntsp,diffrec,n_baskets,4675,0.002666586576128934,0.8553655964263186
tmall,2,dnntsp,diffrec,avg_basket_size,4675,0.02998582115232516,0.04034858553305618
tmall,2,dnntsp,diffrec,repeat_rate,4675,-0.022957908045643228,0.11652905006219373
tmall,2,dnntsp,diffrec,adjacent_basket_jaccard,4675,-0.02086121467540952,0.15382855338543017
tmall,2,dnntsp,diffrec,recency_frequency_disagreement,4675,0.00454880111193184,0.7558477279703701
tmall,2,dnntsp,diffrec,recent_basket_novelty,4675,0.02005604563198776,0.17034918161982743
tmall,2,dnntsp,diffrec,popularity_profile,4675,-0.030922408511583552,0.03449579423248238
tmall,2,dnntsp,diffrec,neighbor_similarity,4675,-0.0419864739456638,0.004088127310481014
tmall,2,dnntsp,diffrec,cooccurrence_support,2470,0.005873054638010779,0.7704852215609472
tmall,2,dnntsp,diffrec,transition_predictability,2138,0.00994430412349208,0.6458376152333808
tmall,2,cbp,diffrec,n_baskets,4675,-0.022176950274897196,0.12949226653426416
tmall,2,cbp,diffrec,avg_basket_size,4675,0.005277304706147735,0.718296583186514
tmall,2,cbp,diffrec,repeat_rate,4675,-0.0002453121945243848,0.9866213124979257
tmall,2,cbp,diffrec,adjacent_basket_jaccard,4675,0.0015225282112250281,0.9171110022591843
tmall,2,cbp,diffrec,recency_frequency_disagreement,4675,-0.021408581188515487,0.14331256504573403
tmall,2,cbp,diffrec,recent_basket_novelty,4675,-0.012369799943274671,0.39778790779652184
tmall,2,cbp,diffrec,popularity_profile,4675,-0.023986571520007202,0.10103542157231635
tmall,2,cbp,diffrec,neighbor_similarity,4675,-0.026986479826212807,0.06503530149084483
tmall,2,cbp,diffrec,cooccurrence_support,2470,-0.0016410179840326158,0.9350316969763279
tmall,2,cbp,diffrec,transition_predictability,2138,-0.02714486440761932,0.20961118551436886
valuedshopper,0,recency,frequency,n_baskets,6214,-0.021667152826451343,0.08766319327718658
valuedshopper,0,recency,frequency,avg_basket_size,6214,-0.12503499615122002,4.4538703312901895e-23
valuedshopper,0,recency,frequency,repeat_rate,6214,-0.15903610565169238,1.7570413805632653e-36
valuedshopper,0,recency,frequency,adjacent_basket_jaccard,6214,-0.1048074161045757,1.200960598870368e-16
valuedshopper,0,recency,frequency,recency_frequency_disagreement,6214,-0.07380238568895447,5.727128618461679e-09
valuedshopper,0,recency,frequency,recent_basket_novelty,6214,-0.004724002710910811,0.7096581574922483
valuedshopper,0,recency,frequency,popularity_profile,6214,-0.01724567921891313,0.17405597766784786
valuedshopper,0,recency,frequency,neighbor_similarity,6214,0.005068326256268127,0.6895595088493524
valuedshopper,0,recency,frequency,cooccurrence_support,6214,0.0012590170008515305,0.9209580103670981
valuedshopper,0,recency,frequency,transition_predictability,6201,0.07018159434206592,3.1613465487449256e-08
valuedshopper,0,recency,racf,n_baskets,6214,-0.017433115746835415,0.16942250257205937
valuedshopper,0,recency,racf,avg_basket_size,6214,-0.12647033048379083,1.4096143503243316e-23
valuedshopper,0,recency,racf,repeat_rate,6214,-0.15314021918841203,6.393836791000106e-34
valuedshopper,0,recency,racf,adjacent_basket_jaccard,6214,-0.09827116804491867,8.238927608142282e-15
valuedshopper,0,recency,racf,recency_frequency_disagreement,6214,-0.08490135585301749,2.0356627362570025e-11
valuedshopper,0,recency,racf,recent_basket_novelty,6214,-0.0066088202762549465,0.6024593533578539
valuedshopper,0,recency,racf,popularity_profile,6214,-0.020079372036303042,0.11349521646091455
valuedshopper,0,recency,racf,neighbor_similarity,6214,0.002959105930053851,0.8155931124936239
valuedshopper,0,recency,racf,cooccurrence_support,6214,0.001143316541986695,0.9282011407117785
valuedshopper,0,recency,racf,transition_predictability,6201,0.06666688864818908,1.4837301268014572e-07
valuedshopper,0,recency,tifuknn,n_baskets,6214,-0.024446196557074664,0.053983648656925974
valuedshopper,0,recency,tifuknn,avg_basket_size,6214,-0.16903966836215786,4.666649485758118e-41
valuedshopper,0,recency,tifuknn,repeat_rate,6214,-0.1926949858612097,4.762985436726789e-53
valuedshopper,0,recency,tifuknn,adjacent_basket_jaccard,6214,-0.13303527115372388,6.167020883603314e-26
valuedshopper,0,recency,tifuknn,recency_frequency_disagreement,6214,-0.09000634602915179,1.1764554297420233e-12
valuedshopper,0,recency,tifuknn,recent_basket_novelty,6214,0.006101275281277719,0.6306126544027832
valuedshopper,0,recency,tifuknn,popularity_profile,6214,-0.05081344911241618,6.140314191240546e-05
valuedshopper,0,recency,tifuknn,neighbor_similarity,6214,-0.01676811294219321,0.18628826653381067
valuedshopper,0,recency,tifuknn,cooccurrence_support,6214,-0.03074824926437748,0.015353267785351513
valuedshopper,0,recency,tifuknn,transition_predictability,6201,0.036717134207760335,0.0038312057198350504
valuedshopper,0,recency,fpmc,n_baskets,6214,-0.02050877133754745,0.10597993711190815
valuedshopper,0,recency,fpmc,avg_basket_size,6214,-0.017473974956844326,0.16842484356007253
valuedshopper,0,recency,fpmc,repeat_rate,6214,0.1353591904339059,8.431314479645171e-27
valuedshopper,0,recency,fpmc,adjacent_basket_jaccard,6214,0.1418046171808821,2.8121937880232113e-29
valuedshopper,0,recency,fpmc,recency_frequency_disagreement,6214,-0.11927692497405841,3.937009336210531e-21
valuedshopper,0,recency,fpmc,recent_basket_novelty,6214,-0.15176170253728577,2.4552407140845876e-33
valuedshopper,0,recency,fpmc,popularity_profile,6214,-0.014809222069732016,0.2431198165435237
valuedshopper,0,recency,fpmc,neighbor_similarity,6214,-0.01639496130280233,0.19627955543943432
valuedshopper,0,recency,fpmc,cooccurrence_support,6214,-0.018715488165005154,0.14017107241787516
valuedshopper,0,recency,fpmc,transition_predictability,6201,0.05477025967546757,1.5936321810152065e-05
valuedshopper,0,recency,triple2vec,n_baskets,6214,-0.026731941282006406,0.035099996017786024
valuedshopper,0,recency,triple2vec,avg_basket_size,6214,-0.15788241162056244,5.672948328450706e-36
valuedshopper,0,recency,triple2vec,repeat_rate,6214,-0.18036844427318086,1.359310953333348e-46
valuedshopper,0,recency,triple2vec,adjacent_basket_jaccard,6214,-0.12122581671157814,8.845904072055729e-22
valuedshopper,0,recency,triple2vec,recency_frequency_disagreement,6214,-0.08575248235615235,1.2799186492424909e-11
valuedshopper,0,recency,triple2vec,recent_basket_novelty,6214,0.006415085337136261,0.613139045758863
valuedshopper,0,recency,triple2vec,popularity_profile,6214,-0.03530078578219146,0.00538537188674534
valuedshopper,0,recency,triple2vec,neighbor_similarity,6214,-0.010971418903764185,0.3871940098965927
valuedshopper,0,recency,triple2vec,cooccurrence_support,6214,-0.019435186548106553,0.12554923684869626
valuedshopper,0,recency,triple2vec,transition_predictability,6201,0.05270217531797937,3.29356213100017e-05
valuedshopper,0,recency,sets2sets,n_baskets,6214,-0.007910526823674687,0.5329805332257425
valuedshopper,0,recency,sets2sets,avg_basket_size,6214,-0.0615910533665911,1.1810348143116377e-06
valuedshopper,0,recency,sets2sets,repeat_rate,6214,-0.008059665744190182,0.5252866903879276
valuedshopper,0,recency,sets2sets,adjacent_basket_jaccard,6214,0.02386278915030465,0.059976340872378846
valuedshopper,0,recency,sets2sets,recency_frequency_disagreement,6214,-0.10218936652673499,6.7474597020839625e-16
valuedshopper,0,recency,sets2sets,recent_basket_novelty,6214,-0.09980616763656638,3.1271188965172422e-15
valuedshopper,0,recency,sets2sets,popularity_profile,6214,-0.05973847592754574,2.4483859988522447e-06
valuedshopper,0,recency,sets2sets,neighbor_similarity,6214,-0.02935869656092942,0.020648649262314207
valuedshopper,0,recency,sets2sets,cooccurrence_support,6214,-0.053334374495523515,2.5942527905828985e-05
valuedshopper,0,recency,sets2sets,transition_predictability,6201,0.0430875367691657,0.0006890945313723538
valuedshopper,0,recency,dnntsp,n_baskets,6214,-0.03241166051229351,0.010614700535037136
valuedshopper,0,recency,dnntsp,avg_basket_size,6214,-0.14261586324281514,1.3456699025889055e-29
valuedshopper,0,recency,dnntsp,repeat_rate,6214,-0.11771698719029017,1.2780605715569436e-20
valuedshopper,0,recency,dnntsp,adjacent_basket_jaccard,6214,-0.055239758306220015,1.3189239331933085e-05
valuedshopper,0,recency,dnntsp,recency_frequency_disagreement,6214,-0.11030522209060795,2.779236910543225e-18
valuedshopper,0,recency,dnntsp,recent_basket_novelty,6214,-0.023709255288588395,0.06164203284648477
valuedshopper,0,recency,dnntsp,popularity_profile,6214,-0.07725937728474962,1.0729314426416467e-09
valuedshopper,0,recency,dnntsp,neighbor_similarity,6214,-0.04034203107281549,0.0014688210688106281
valuedshopper,0,recency,dnntsp,cooccurrence_support,6214,-0.05979007849948502,2.3998438044656305e-06
valuedshopper,0,recency,dnntsp,transition_predictability,6201,0.026573159648699683,0.0363947914777789
valuedshopper,0,recency,cbp,n_baskets,6214,-0.020739474461290437,0.1021082900312155
valuedshopper,0,recency,cbp,avg_basket_size,6214,-0.12237494736992978,3.626113444137349e-22
valuedshopper,0,recency,cbp,repeat_rate,6214,-0.15909960778298693,1.646842523954497e-36
valuedshopper,0,recency,cbp,adjacent_basket_jaccard,6214,-0.10506562505256867,1.0105923891192345e-16
valuedshopper,0,recency,cbp,recency_frequency_disagreement,6214,-0.07398943508246784,5.2408267185219625e-09
valuedshopper,0,recency,cbp,recent_basket_novelty,6214,-0.005712715907848597,0.6525371425772385
