dataset,keyset,method_a,method_b,n_users,n_decisive,a_win_rate,b_win_rate,tie_rate,decisive_rate,conditional_a_win_rate,conditional_b_win_rate,mean_delta
tmall,0,frequency,triple2vec,4675,81,0.008342245989304813,0.008983957219251337,0.9826737967914438,0.01732620320855615,0.48148148148148145,0.5185185185185185,-5.752733469404661e-05
tmall,0,frequency,sets2sets,4675,29,0.004705882352941176,0.001497326203208556,0.9937967914438502,0.006203208556149733,0.7586206896551724,0.2413793103448276,0.00033709204862679074
tmall,0,frequency,dnntsp,4675,142,0.014759358288770053,0.015614973262032086,0.9696256684491978,0.030374331550802137,0.4859154929577465,0.5140845070422535,-0.0003833404814084688
tmall,0,frequency,cbp,4675,78,0.008128342245989306,0.008556149732620321,0.9833155080213903,0.016684491978609627,0.48717948717948717,0.5128205128205128,0.00040003321198294416
tmall,0,frequency,diffrec,4675,68,0.012406417112299466,0.0021390374331550803,0.9854545454545455,0.014545454545454545,0.8529411764705882,0.14705882352941177,0.0029503673637790414
tmall,0,racf,tifuknn,4675,84,0.005775401069518717,0.012192513368983957,0.9820320855614973,0.017967914438502673,0.32142857142857145,0.6785714285714286,-0.0013393449737227835
tmall,0,racf,fpmc,4675,85,0.015614973262032086,0.0025668449197860962,0.9818181818181818,0.01818181818181818,0.8588235294117647,0.1411764705882353,0.004088668477947842
tmall,0,racf,triple2vec,4675,74,0.005561497326203209,0.010267379679144385,0.9841711229946524,0.015828877005347592,0.35135135135135137,0.6486486486486487,-0.0010506874787791934
tmall,0,racf,sets2sets,4675,67,0.0066310160427807486,0.007700534759358289,0.985668449197861,0.014331550802139038,0.4626865671641791,0.5373134328358209,-0.0006560680954583562
tmall,0,racf,dnntsp,4675,139,0.013475935828877005,0.01625668449197861,0.9702673796791443,0.029732620320855614,0.45323741007194246,0.5467625899280576,-0.0013765006254936162
tmall,0,racf,cbp,4675,59,0.0051336898395721925,0.0074866310160427805,0.9873796791443851,0.012620320855614974,0.4067796610169492,0.5932203389830508,-0.0005931269321022027
tmall,0,racf,diffrec,4675,84,0.012834224598930482,0.0051336898395721925,0.9820320855614973,0.017967914438502673,0.7142857142857143,0.2857142857142857,0.0019572072196938945
tmall,0,tifuknn,fpmc,4675,100,0.019037433155080215,0.002352941176470588,0.9786096256684492,0.0213903743315508,0.89,0.11,0.005428013451670625
tmall,0,tifuknn,triple2vec,4675,70,0.009197860962566844,0.005775401069518717,0.9850267379679144,0.014973262032085561,0.6142857142857143,0.38571428571428573,0.00028865749494358996
tmall,0,tifuknn,sets2sets,4675,81,0.01090909090909091,0.006417112299465241,0.9826737967914438,0.01732620320855615,0.6296296296296297,0.37037037037037035,0.0006832768782644272
tmall,0,tifuknn,dnntsp,4675,147,0.015614973262032086,0.015828877005347592,0.9685561497326203,0.031443850267379676,0.4965986394557823,0.5034013605442177,-3.7155651770832535e-05
tmall,0,tifuknn,cbp,4675,88,0.011122994652406418,0.007700534759358289,0.9811764705882353,0.018823529411764704,0.5909090909090909,0.4090909090909091,0.0007462180416205806
tmall,0,tifuknn,diffrec,4675,96,0.015828877005347592,0.004705882352941176,0.9794652406417113,0.02053475935828877,0.7708333333333334,0.22916666666666666,0.003296552193416677
tmall,0,fpmc,triple2vec,4675,94,0.002352941176470588,0.017754010695187165,0.9798930481283422,0.020106951871657754,0.11702127659574468,0.8829787234042553,-0.005139355956727036
tmall,0,fpmc,sets2sets,4675,89,0.001711229946524064,0.01732620320855615,0.9809625668449198,0.019037433155080215,0.0898876404494382,0.9101123595505618,-0.004744736573406198
tmall,0,fpmc,dnntsp,4675,109,0.004491978609625668,0.018823529411764704,0.9766844919786096,0.023315508021390374,0.1926605504587156,0.8073394495412844,-0.005465169103441459
tmall,0,fpmc,cbp,4675,95,0.0027807486631016044,0.017540106951871658,0.9796791443850268,0.020320855614973262,0.1368421052631579,0.8631578947368421,-0.004681795410050045
tmall,0,fpmc,diffrec,4675,54,0.0021390374331550803,0.009411764705882352,0.9884491978609625,0.011550802139037433,0.18518518518518517,0.8148148148148148,-0.002131461258253948
tmall,0,triple2vec,sets2sets,4675,71,0.009197860962566844,0.005989304812834224,0.984812834224599,0.015187165775401069,0.6056338028169014,0.39436619718309857,0.00039461938332083723
tmall,0,triple2vec,dnntsp,4675,146,0.014973262032085561,0.01625668449197861,0.9687700534759358,0.031229946524064172,0.4794520547945205,0.5205479452054794,-0.0003258131467144226
tmall,0,triple2vec,cbp,4675,60,0.007058823529411765,0.005775401069518717,0.9871657754010695,0.012834224598930482,0.55,0.45,0.0004575605466769908
tmall,0,triple2vec,diffrec,4675,93,0.014759358288770053,0.0051336898395721925,0.9801069518716577,0.019893048128342247,0.7419354838709677,0.25806451612903225,0.0030078946984730876
tmall,0,sets2sets,dnntsp,4675,145,0.015187165775401069,0.015828877005347592,0.9689839572192513,0.031016042780748664,0.4896551724137931,0.5103448275862069,-0.0007204325300352595
tmall,0,sets2sets,cbp,4675,66,0.005775401069518717,0.008342245989304813,0.9858823529411764,0.01411764705882353,0.4090909090909091,0.5909090909090909,6.294116335615347e-05
tmall,0,sets2sets,diffrec,4675,70,0.012406417112299466,0.0025668449197860962,0.9850267379679144,0.014973262032085561,0.8285714285714286,0.17142857142857143,0.0026132753151522506
tmall,0,dnntsp,cbp,4675,144,0.016042780748663103,0.014759358288770053,0.9691978609625669,0.030802139037433156,0.5208333333333334,0.4791666666666667,0.0007833736933914133
tmall,0,dnntsp,diffrec,4675,129,0.017754010695187165,0.00983957219251337,0.9724064171122995,0.027593582887700533,0.6434108527131783,0.35658914728682173,0.00333370784518751
tmall,0,cbp,diffrec,4675,89,0.014545454545454545,0.004491978609625668,0.9809625668449198,0.019037433155080215,0.7640449438202247,0.23595505617977527,0.002550334151796097
tmall,1,recency,frequency,4675,98,0.012406417112299466,0.008556149732620321,0.9790374331550802,0.020962566844919785,0.5918367346938775,0.40816326530612246,0.0021559431247877136
tmall,1,recency,racf,4675,115,0.017967914438502673,0.0066310160427807486,0.9754010695187165,0.02459893048128342,0.7304347826086957,0.26956521739130435,0.0038174494159253056
tmall,1,recency,tifuknn,4675,71,0.010481283422459893,0.004705882352941176,0.984812834224599,0.015187165775401069,0.6901408450704225,0.30985915492957744,0.0011295360710295585
tmall,1,recency,fpmc,4675,125,0.02374331550802139,0.002994652406417112,0.9732620320855615,0.026737967914438502,0.888,0.112,0.008546772692116952
tmall,1,recency,triple2vec,4675,79,0.01304812834224599,0.0038502673796791446,0.9831016042780749,0.016898395721925134,0.7721518987341772,0.22784810126582278,0.002110518245770289
tmall,1,recency,sets2sets,4675,114,0.015187165775401069,0.009197860962566844,0.9756149732620321,0.024385026737967913,0.6228070175438597,0.37719298245614036,0.0025883263940040366
tmall,1,recency,dnntsp,4675,139,0.019037433155080215,0.0106951871657754,0.9702673796791443,0.029732620320855614,0.6402877697841727,0.3597122302158273,0.004815608691980112
tmall,1,recency,cbp,4675,118,0.016684491978609627,0.008556149732620321,0.97475935828877,0.025240641711229948,0.6610169491525424,0.3389830508474576,0.0026657442240875
tmall,1,recency,diffrec,4675,116,0.01839572192513369,0.006417112299465241,0.9751871657754011,0.024812834224598932,0.7413793103448276,0.25862068965517243,0.005298250844719786
tmall,1,frequency,racf,4675,91,0.013689839572192513,0.005775401069518717,0.9805347593582888,0.01946524064171123,0.7032967032967034,0.2967032967032967,0.0016615062911375924
tmall,1,frequency,tifuknn,4675,92,0.008983957219251337,0.0106951871657754,0.9803208556149733,0.01967914438502674,0.45652173913043476,0.5434782608695652,-0.001026407053758155
tmall,1,frequency,fpmc,4675,106,0.019251336898395723,0.003422459893048128,0.9773262032085561,0.02267379679144385,0.8490566037735849,0.1509433962264151,0.006390829567329238
tmall,1,frequency,triple2vec,4675,89,0.009625668449197862,0.009411764705882352,0.9809625668449198,0.019037433155080215,0.5056179775280899,0.4943820224719101,-4.5424879017424086e-05
tmall,1,frequency,sets2sets,4675,45,0.0066310160427807486,0.002994652406417112,0.9903743315508021,0.009625668449197862,0.6888888888888889,0.3111111111111111,0.000432383269216323
tmall,1,frequency,dnntsp,4675,122,0.015401069518716578,0.0106951871657754,0.973903743315508,0.02609625668449198,0.5901639344262295,0.4098360655737705,0.002659665567192398
tmall,1,frequency,cbp,4675,84,0.01090909090909091,0.007058823529411765,0.9820320855614973,0.017967914438502673,0.6071428571428571,0.39285714285714285,0.0005098010992997868
tmall,1,frequency,diffrec,4675,70,0.012834224598930482,0.0021390374331550803,0.9850267379679144,0.014973262032085561,0.8571428571428571,0.14285714285714285,0.003142307719932072
tmall,1,racf,tifuknn,4675,96,0.005561497326203209,0.014973262032085561,0.9794652406417113,0.02053475935828877,0.2708333333333333,0.7291666666666666,-0.002687913344895747
tmall,1,racf,fpmc,4675,106,0.019037433155080215,0.0036363636363636364,0.9773262032085561,0.02267379679144385,0.839622641509434,0.16037735849056603,0.004729323276191646
tmall,1,racf,triple2vec,4675,85,0.005775401069518717,0.012406417112299466,0.9818181818181818,0.01818181818181818,0.3176470588235294,0.6823529411764706,-0.0017069311701550162
tmall,1,racf,sets2sets,4675,77,0.006203208556149733,0.010267379679144385,0.9835294117647059,0.01647058823529412,0.37662337662337664,0.6233766233766234,-0.0012291230219212694
tmall,1,racf,dnntsp,4675,117,0.013262032085561497,0.011764705882352941,0.9749732620320856,0.02502673796791444,0.5299145299145299,0.4700854700854701,0.0009981592760548055
tmall,1,racf,cbp,4675,75,0.006417112299465241,0.009625668449197862,0.983957219251337,0.016042780748663103,0.4,0.6,-0.0011517051918378055
tmall,1,racf,diffrec,4675,93,0.012834224598930482,0.007058823529411765,0.9801069518716577,0.019893048128342247,0.6451612903225806,0.3548387096774194,0.0014808014287944792
tmall,1,tifuknn,fpmc,4675,116,0.022032085561497328,0.0027807486631016044,0.9751871657754011,0.024812834224598932,0.8879310344827587,0.11206896551724138,0.007417236621087393
tmall,1,tifuknn,triple2vec,4675,64,0.009197860962566844,0.004491978609625668,0.9863101604278075,0.013689839572192513,0.671875,0.328125,0.000980982174740731
tmall,1,tifuknn,sets2sets,4675,87,0.0106951871657754,0.007914438502673796,0.9813903743315509,0.018609625668449196,0.5747126436781609,0.42528735632183906,0.001458790322974478
tmall,1,tifuknn,dnntsp,4675,125,0.01732620320855615,0.009411764705882352,0.9732620320855615,0.026737967914438502,0.648,0.352,0.003686072620950553
tmall,1,tifuknn,cbp,4675,91,0.011336898395721925,0.008128342245989306,0.9805347593582888,0.01946524064171123,0.5824175824175825,0.4175824175824176,0.0015362081530579418
tmall,1,tifuknn,diffrec,4675,99,0.015828877005347592,0.0053475935828877,0.9788235294117648,0.021176470588235293,0.7474747474747475,0.25252525252525254,0.004168714773690227
tmall,1,fpmc,triple2vec,4675,107,0.0036363636363636364,0.019251336898395723,0.9771122994652407,0.02288770053475936,0.1588785046728972,0.8411214953271028,-0.0064362544463466625
tmall,1,fpmc,sets2sets,4675,111,0.003422459893048128,0.020320855614973262,0.9762566844919786,0.02374331550802139,0.14414414414414414,0.8558558558558559,-0.0059584462981129155
tmall,1,fpmc,dnntsp,4675,83,0.003422459893048128,0.014331550802139038,0.9822459893048129,0.017754010695187165,0.1927710843373494,0.8072289156626506,-0.0037311640001368405
tmall,1,fpmc,cbp,4675,109,0.003422459893048128,0.019893048128342247,0.9766844919786096,0.023315508021390374,0.14678899082568808,0.8532110091743119,-0.005881028468029451
tmall,1,fpmc,diffrec,4675,67,0.0025668449197860962,0.011764705882352941,0.985668449197861,0.014331550802139038,0.1791044776119403,0.8208955223880597,-0.003248521847397167
tmall,1,triple2vec,sets2sets,4675,81,0.009411764705882352,0.007914438502673796,0.9826737967914438,0.01732620320855615,0.5432098765432098,0.4567901234567901,0.00047780814823374703
tmall,1,triple2vec,dnntsp,4675,124,0.015401069518716578,0.011122994652406418,0.973475935828877,0.026524064171122994,0.5806451612903226,0.41935483870967744,0.002705090446209822
tmall,1,triple2vec,cbp,4675,82,0.010267379679144385,0.007272727272727273,0.9824598930481283,0.017540106951871658,0.5853658536585366,0.4146341463414634,0.0005552259783172109
tmall,1,triple2vec,diffrec,4675,93,0.013903743315508022,0.005989304812834224,0.9801069518716577,0.019893048128342247,0.6989247311827957,0.3010752688172043,0.003187732598949496
tmall,1,sets2sets,dnntsp,4675,121,0.015828877005347592,0.010053475935828877,0.9741176470588235,0.02588235294117647,0.6115702479338843,0.3884297520661157,0.002227282297976075
tmall,1,sets2sets,cbp,4675,68,0.007272727272727273,0.007272727272727273,0.9854545454545455,0.014545454545454545,0.5,0.5,7.741783008346383e-05
tmall,1,sets2sets,diffrec,4675,75,0.01304812834224599,0.002994652406417112,0.983957219251337,0.016042780748663103,0.8133333333333334,0.18666666666666668,0.002709924450715749
tmall,1,dnntsp,cbp,4675,116,0.010481283422459893,0.014331550802139038,0.9751871657754011,0.024812834224598932,0.4224137931034483,0.5775862068965517,-0.002149864467892611
tmall,1,dnntsp,diffrec,4675,103,0.011978609625668449,0.010053475935828877,0.9779679144385027,0.022032085561497328,0.5436893203883495,0.4563106796116505,0.0004826421527396737
tmall,1,cbp,diffrec,4675,90,0.013903743315508022,0.0053475935828877,0.9807486631016042,0.019251336898395723,0.7222222222222222,0.2777777777777778,0.0026325066206322844
tmall,2,recency,frequency,4675,90,0.013262032085561497,0.005989304812834224,0.9807486631016042,0.019251336898395723,0.6888888888888889,0.3111111111111111,0.0028026721750595398
tmall,2,recency,racf,4675,117,0.01732620320855615,0.007700534759358289,0.9749732620320856,0.02502673796791444,0.6923076923076923,0.3076923076923077,0.003435525267787453
tmall,2,recency,tifuknn,4675,62,0.010481283422459893,0.0027807486631016044,0.9867379679144385,0.013262032085561497,0.7903225806451613,0.20967741935483872,0.0016719688866906825
tmall,2,recency,fpmc,4675,117,0.022459893048128343,0.0025668449197860962,0.9749732620320856,0.02502673796791444,0.8974358974358975,0.10256410256410256,0.007918577671829451
tmall,2,recency,triple2vec,4675,77,0.012406417112299466,0.004064171122994653,0.9835294117647059,0.01647058823529412,0.7532467532467533,0.24675324675324675,0.0020737689853821107
tmall,2,recency,sets2sets,4675,103,0.015828877005347592,0.006203208556149733,0.9779679144385027,0.022032085561497328,0.7184466019417476,0.2815533980582524,0.0031071461129177956
tmall,2,recency,dnntsp,4675,138,0.01732620320855615,0.012192513368983957,0.9704812834224599,0.029518716577540106,0.5869565217391305,0.41304347826086957,0.0032892252864981687
tmall,2,recency,cbp,4675,112,0.017540106951871658,0.006417112299465241,0.9760427807486631,0.023957219251336898,0.7321428571428571,0.26785714285714285,0.0032666401198751605
tmall,2,recency,diffrec,4675,112,0.01839572192513369,0.005561497326203209,0.9760427807486631,0.023957219251336898,0.7678571428571429,0.23214285714285715,0.005343331956730259
tmall,2,frequency,racf,4675,92,0.01304812834224599,0.0066310160427807486,0.9803208556149733,0.01967914438502674,0.6630434782608695,0.33695652173913043,0.0006328530927279136
tmall,2,frequency,tifuknn,4675,104,0.00983957219251337,0.012406417112299466,0.9777540106951872,0.022245989304812835,0.4423076923076923,0.5576923076923077,-0.0011307032883688575
tmall,2,frequency,fpmc,4675,100,0.01839572192513369,0.002994652406417112,0.9786096256684492,0.0213903743315508,0.86,0.14,0.005115905496769913
tmall,2,frequency,triple2vec,4675,88,0.008556149732620321,0.010267379679144385,0.9811764705882353,0.018823529411764704,0.45454545454545453,0.5454545454545454,-0.0007289031896774294
tmall,2,frequency,sets2sets,4675,45,0.007058823529411765,0.0025668449197860962,0.9903743315508021,0.009625668449197862,0.7333333333333333,0.26666666666666666,0.0003044739378582553
tmall,2,frequency,dnntsp,4675,136,0.014545454545454545,0.014545454545454545,0.9709090909090909,0.02909090909090909,0.5,0.5,0.00048655311143862864
tmall,2,frequency,cbp,4675,90,0.011122994652406418,0.008128342245989306,0.9807486631016042,0.019251336898395723,0.5777777777777777,0.4222222222222222,0.00046396794481561997
tmall,2,frequency,diffrec,4675,77,0.012406417112299466,0.004064171122994653,0.9835294117647059,0.01647058823529412,0.7532467532467533,0.24675324675324675,0.002540659781670719
tmall,2,racf,tifuknn,4675,96,0.007272727272727273,0.013262032085561497,0.9794652406417113,0.02053475935828877,0.3541666666666667,0.6458333333333334,-0.0017635563810967712
tmall,2,racf,fpmc,4675,111,0.019893048128342247,0.0038502673796791446,0.9762566844919786,0.02374331550802139,0.8378378378378378,0.16216216216216217,0.004483052404042
tmall,2,racf,triple2vec,4675,95,0.007272727272727273,0.01304812834224599,0.9796791443850268,0.020320855614973262,0.35789473684210527,0.6421052631578947,-0.0013617562824053428
tmall,2,racf,sets2sets,4675,78,0.006844919786096256,0.00983957219251337,0.9833155080213903,0.016684491978609627,0.41025641025641024,0.5897435897435898,-0.0003283791548696583
tmall,2,racf,dnntsp,4675,142,0.014973262032085561,0.015401069518716578,0.9696256684491978,0.030374331550802137,0.49295774647887325,0.5070422535211268,-0.00014629998128928482
tmall,2,racf,cbp,4675,78,0.0074866310160427805,0.009197860962566844,0.9833155080213903,0.016684491978609627,0.44871794871794873,0.5512820512820513,-0.00016888514791229357
tmall,2,racf,diffrec,4675,100,0.013903743315508022,0.0074866310160427805,0.9786096256684492,0.0213903743315508,0.65,0.35,0.0019078066889428055
tmall,2,tifuknn,fpmc,4675,118,0.02181818181818182,0.003422459893048128,0.97475935828877,0.025240641711229948,0.864406779661017,0.13559322033898305,0.006246608785138771
tmall,2,tifuknn,triple2vec,4675,62,0.007700534759358289,0.005561497326203209,0.9867379679144385,0.013262032085561497,0.5806451612903226,0.41935483870967744,0.0004018000986914282
tmall,2,tifuknn,sets2sets,4675,94,0.012406417112299466,0.007700534759358289,0.9798930481283422,0.020106951871657754,0.6170212765957447,0.3829787234042553,0.001435177226227113
tmall,2,tifuknn,dnntsp,4675,128,0.014545454545454545,0.012834224598930482,0.972620320855615,0.027379679144385025,0.53125,0.46875,0.0016172563998074865
tmall,2,tifuknn,cbp,4675,99,0.013262032085561497,0.007914438502673796,0.9788235294117648,0.021176470588235293,0.6262626262626263,0.37373737373737376,0.0015946712331844773
tmall,2,tifuknn,diffrec,4675,110,0.01625668449197861,0.007272727272727273,0.9764705882352941,0.023529411764705882,0.6909090909090909,0.3090909090909091,0.0036713630700395774
tmall,2,fpmc,triple2vec,4675,105,0.0027807486631016044,0.01967914438502674,0.9775401069518717,0.022459893048128343,0.12380952380952381,0.8761904761904762,-0.005844808686447342
tmall,2,fpmc,sets2sets,4675,99,0.002994652406417112,0.01818181818181818,0.9788235294117648,0.021176470588235293,0.1414141414141414,0.8585858585858586,-0.004811431558911657
tmall,2,fpmc,dnntsp,4675,102,0.0042780748663101605,0.017540106951871658,0.9781818181818182,0.02181818181818182,0.19607843137254902,0.803921568627451,-0.004629352385331284
tmall,2,fpmc,cbp,4675,111,0.004064171122994653,0.01967914438502674,0.9762566844919786,0.02374331550802139,0.17117117117117117,0.8288288288288288,-0.004651937551954293
tmall,2,fpmc,diffrec,4675,66,0.002994652406417112,0.011122994652406418,0.9858823529411764,0.01411764705882353,0.21212121212121213,0.7878787878787878,-0.0025752457150991933
tmall,2,triple2vec,sets2sets,4675,74,0.00983957219251337,0.005989304812834224,0.9841711229946524,0.015828877005347592,0.6216216216216216,0.3783783783783784,0.0010333771275356847
tmall,2,triple2vec,dnntsp,4675,131,0.013903743315508022,0.01411764705882353,0.9719786096256684,0.028021390374331552,0.4961832061068702,0.5038167938931297,0.0012154563011160583
tmall,2,triple2vec,cbp,4675,82,0.011764705882352941,0.005775401069518717,0.9824598930481283,0.017540106951871658,0.6707317073170732,0.32926829268292684,0.0011928711344930492
tmall,2,triple2vec,diffrec,4675,93,0.014331550802139038,0.005561497326203209,0.9801069518716577,0.019893048128342247,0.7204301075268817,0.27956989247311825,0.0032695629713481488
tmall,2,sets2sets,dnntsp,4675,135,0.014331550802139038,0.014545454545454545,0.9711229946524064,0.028877005347593583,0.4962962962962963,0.5037037037037037,0.0001820791735803733
tmall,2,sets2sets,cbp,4675,80,0.008983957219251337,0.008128342245989306,0.9828877005347594,0.017112299465240642,0.525,0.475,0.00015949400695736463
tmall,2,sets2sets,diffrec,4675,78,0.012406417112299466,0.0042780748663101605,0.9833155080213903,0.016684491978609627,0.7435897435897436,0.2564102564102564,0.002236185843812464
tmall,2,dnntsp,cbp,4675,132,0.014545454545454545,0.013689839572192513,0.971764705882353,0.02823529411764706,0.5151515151515151,0.48484848484848486,-2.258516662300856e-05
tmall,2,dnntsp,diffrec,4675,120,0.015614973262032086,0.010053475935828877,0.9743315508021391,0.025668449197860963,0.6083333333333333,0.39166666666666666,0.0020541066702320907
tmall,2,cbp,diffrec,4675,100,0.013689839572192513,0.007700534759358289,0.9786096256684492,0.0213903743315508,0.64,0.36,0.0020766918368550994
valuedshopper,0,recency,frequency,6214,3916,0.13389121338912133,0.4962986803990988,0.36981010621177984,0.6301898937882201,0.212461695607763,0.7875383043922369,-0.12078322179951553
valuedshopper,0,recency,racf,6214,3942,0.13469584808496943,0.4996781461216608,0.3656260057933698,0.6343739942066302,0.21232876712328766,0.7876712328767124,-0.12313540023849393
valuedshopper,0,recency,tifuknn,6214,3911,0.11248793047956228,0.5168973286128098,0.3706147409076279,0.6293852590923721,0.17872666837126056,0.8212733316287395,-0.13826401429726423
valuedshopper,0,recency,fpmc,6214,3590,0.2854843900869006,0.2922433215320245,0.422272288381075,0.577727711618925,0.49415041782729807,0.5058495821727019,-0.0024450596802134913
valuedshopper,0,recency,triple2vec,6214,3976,0.1289024782748632,0.510943031863534,0.3601544898616028,0.6398455101383972,0.20145875251509054,0.7985412474849095,-0.13312840066708012
valuedshopper,0,recency,sets2sets,6214,3730,0.23720630833601544,0.36305117476665594,0.3997425168973286,0.6002574831026714,0.39517426273458445,0.6048257372654156,-0.040057950817955705
valuedshopper,0,recency,dnntsp,6214,3960,0.16623752816221435,0.47103315094946896,0.3627293208883167,0.6372706791116833,0.26085858585858585,0.7391414141414141,-0.1057442846011767
valuedshopper,0,recency,cbp,6214,3943,0.13324750563244286,0.501287415513357,0.3654650788542002,0.6345349211457998,0.2099923915800152,0.7900076084199847,-0.1225251154948603
valuedshopper,0,recency,diffrec,6214,3836,0.15078854200193112,0.4665271966527197,0.3826842613453492,0.6173157386546508,0.24426485922836289,0.7557351407716372,-0.10279363607012837
valuedshopper,0,frequency,racf,6214,1196,0.08545220469906663,0.1070164145477953,0.8075313807531381,0.19246861924686193,0.4439799331103679,0.5560200668896321,-0.002352178438978396
valuedshopper,0,frequency,tifuknn,6214,2939,0.1998712584486643,0.27309301577084005,0.5270357257804956,0.4729642742195043,0.4225927186117727,0.5774072813882273,-0.0174807924977487
valuedshopper,0,frequency,fpmc,6214,4064,0.48422915996137755,0.16977792082394594,0.34599291921467656,0.6540070807853234,0.7404035433070866,0.25959645669291337,0.11833816211930204
valuedshopper,0,frequency,triple2vec,6214,2698,0.18554876086256838,0.24863212101705826,0.5658191181203733,0.43418088187962667,0.427353595255745,0.572646404744255,-0.012345178867564593
valuedshopper,0,frequency,sets2sets,6214,3978,0.437399420663019,0.20276794335371742,0.3598326359832636,0.6401673640167364,0.6832579185520362,0.3167420814479638,0.08072527098155982
valuedshopper,0,frequency,dnntsp,6214,3665,0.32056646282587703,0.2692307692307692,0.4102027679433537,0.5897972320566462,0.5435197817189632,0.45648021828103685,0.015038937198338835
valuedshopper,0,frequency,cbp,6214,1206,0.08883167042162858,0.10524621821692952,0.8059221113614419,0.1940778886385581,0.4577114427860697,0.5422885572139303,-0.0017418936953447761
valuedshopper,0,frequency,diffrec,6214,3213,0.29707112970711297,0.21998712584486643,0.48294174444802057,0.5170582555519794,0.574540927482104,0.42545907251789605,0.017989585729387157
valuedshopper,0,racf,tifuknn,6214,2917,0.2045381396845832,0.2648857418731896,0.5305761184422272,0.46942388155777276,0.43572163181350704,0.564278368186493,-0.015128614058770301
valuedshopper,0,racf,fpmc,6214,4076,0.4901834567106534,0.1657547473447055,0.34406179594464115,0.6559382040553589,0.7473012757605496,0.25269872423945045,0.12069034055828043
valuedshopper,0,racf,triple2vec,6214,2707,0.19198583842935307,0.24364338590280013,0.5643707756678468,0.4356292243321532,0.4407092722571112,0.5592907277428888,-0.009993000428586196
valuedshopper,0,racf,sets2sets,6214,3991,0.44367557129063406,0.19858384293530737,0.3577405857740586,0.6422594142259415,0.6908043096968178,0.30919569030318217,0.08307744942053821
valuedshopper,0,racf,dnntsp,6214,3668,0.32523334406179594,0.26504666881235917,0.40971998712584484,0.5902800128741551,0.5509814612868048,0.4490185387131952,0.017391115637317232
valuedshopper,0,racf,cbp,6214,1544,0.12809784357901513,0.12037335049887352,0.7515288059221114,0.24847119407788865,0.5155440414507773,0.4844559585492228,0.00061028474363362
valuedshopper,0,racf,diffrec,6214,3209,0.30061152236884453,0.21580302542645638,0.48358545220469906,0.5164145477953009,0.5821128077282642,0.41788719227173576,0.020341764168365552
valuedshopper,0,tifuknn,fpmc,6214,4057,0.5009655616350177,0.15191503057611844,0.34711940778886385,0.6528805922111361,0.767315750554597,0.232684249445403,0.13581895461705074
valuedshopper,0,tifuknn,triple2vec,6214,2553,0.21242355970389443,0.19842291599613776,0.5891535242999678,0.4108464757000322,0.5170387779083431,0.48296122209165687,0.005135613630184106
valuedshopper,0,tifuknn,sets2sets,6214,3863,0.4604119729642742,0.16124879304795622,0.37833923398776953,0.6216607660122304,0.7406161014755371,0.25938389852446286,0.0982060634793085
valuedshopper,0,tifuknn,dnntsp,6214,3524,0.34003862246540073,0.22706791116832958,0.43289346636626974,0.5671065336337303,0.5996027241770715,0.4003972758229285,0.03251972969608753
valuedshopper,0,tifuknn,cbp,6214,2912,0.2700354039266173,0.19858384293530737,0.5313807531380753,0.4686192468619247,0.5762362637362637,0.42376373626373626,0.015738898802403922
valuedshopper,0,tifuknn,diffrec,6214,3510,0.34888960411972963,0.21596395236562602,0.4351464435146444,0.5648535564853556,0.6176638176638176,0.38233618233618233,0.03547037822713586
valuedshopper,0,fpmc,triple2vec,6214,4133,0.16784679755391052,0.4972642420341165,0.33488896041197297,0.6651110395880271,0.2523590612146141,0.747640938785386,-0.13068334098686663
valuedshopper,0,fpmc,sets2sets,6214,3695,0.2425168973286128,0.352108142903122,0.4053749597682652,0.5946250402317348,0.40784844384303115,0.5921515561569689,-0.037612891137742216
valuedshopper,0,fpmc,dnntsp,6214,3889,0.17186997103315094,0.45397489539748953,0.37415513356935953,0.6258448664306405,0.27462072512213936,0.7253792748778606,-0.1032992249209632
valuedshopper,0,fpmc,cbp,6214,4088,0.16881235918892823,0.48905696813646604,0.34213067267460573,0.6578693273253943,0.2566046966731898,0.7433953033268101,-0.12008005581464681
valuedshopper,0,fpmc,diffrec,6214,3780,0.15288059221113615,0.4554232378500161,0.39169616993884776,0.6083038300611522,0.25132275132275134,0.7486772486772487,-0.10034857638991489
valuedshopper,0,triple2vec,sets2sets,6214,3925,0.4547795300933376,0.1768587061474091,0.3683617637592533,0.6316382362407467,0.72,0.28,0.0930704498491244
valuedshopper,0,triple2vec,dnntsp,6214,3615,0.3377856453170261,0.24396523978113938,0.4182491149018346,0.5817508850981654,0.5806362378976487,0.4193637621023513,0.02738411606590343
valuedshopper,0,triple2vec,cbp,6214,2713,0.248310267138719,0.18828451882845187,0.5634052140328291,0.4365947859671709,0.5687430888315518,0.4312569111684482,0.010603285172219815
valuedshopper,0,triple2vec,diffrec,6214,3536,0.34148696491792724,0.22755069198583844,0.4309623430962343,0.5690376569037657,0.6001131221719457,0.3998868778280543,0.030334764596951745
valuedshopper,0,sets2sets,dnntsp,6214,3713,0.18925008046346958,0.40827164467331833,0.4024782748632121,0.5975217251367879,0.31672502019929977,0.6832749798007003,-0.06568633378322099
valuedshopper,0,sets2sets,cbp,6214,3983,0.19906662375281622,0.4419053749597683,0.3590280012874155,0.6409719987125845,0.3105699221692192,0.6894300778307808,-0.08246716467690458
