dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho
dunnhumby,racf,tifuknn,adjacent_basket_jaccard,-0.029337349075434137,-0.020617358520541088,0.005299154702450941,-0.01488518429784143,0.01841795409947539,-0.029337349075434137,0.005299154702450941,0.034636503777885075,mixed,False,0.01488518429784143
dunnhumby,racf,tifuknn,avg_basket_size,-0.03428019189139875,0.004585370108180833,0.010304617754094993,-0.006463401343040974,0.016390059917891525,-0.03428019189139875,0.010304617754094993,0.044584809645493745,mixed,False,0.006463401343040974
dunnhumby,racf,tifuknn,cooccurrence_support,-0.04371666793812529,-0.002427729805756204,-0.004441148964352106,-0.016861848902744534,0.016861848902744534,-0.04371666793812529,-0.002427729805756204,0.04128893813236909,---,True,0.016861848902744534
dunnhumby,racf,tifuknn,n_baskets,0.024532134509590155,0.023495180399871682,0.008941529268836018,0.018989614726099287,0.018989614726099287,0.008941529268836018,0.024532134509590155,0.015590605240754138,+++,True,0.018989614726099287
dunnhumby,racf,tifuknn,neighbor_similarity,-0.020686214143376767,-0.002040660406752928,-0.003129046941880402,-0.008618640497336698,0.008618640497336698,-0.020686214143376767,-0.002040660406752928,0.01864555373662384,---,True,0.008618640497336698
dunnhumby,racf,tifuknn,popularity_profile,-0.03853759648891542,0.011156399436301638,-0.0030550437607291155,-0.010145413604447633,0.017583013228648723,-0.03853759648891542,0.011156399436301638,0.04969399592521706,mixed,False,0.010145413604447633
dunnhumby,racf,tifuknn,recency_frequency_disagreement,0.0010738732023039112,0.028434452048750333,0.009488485934734692,0.012998937061929646,0.012998937061929646,0.0010738732023039112,0.028434452048750333,0.02736057884644642,+++,True,0.012998937061929646
dunnhumby,racf,tifuknn,recent_basket_novelty,0.02969704380096876,0.02183050413178091,0.003866566208648563,0.01846470471379941,0.01846470471379941,0.003866566208648563,0.02969704380096876,0.025830477592320197,+++,True,0.01846470471379941
dunnhumby,racf,tifuknn,repeat_rate,-0.008337606448617533,0.010665485791140593,0.013952978034962824,0.005426952459161962,0.010985356758240318,-0.008337606448617533,0.013952978034962824,0.02229058448358036,mixed,False,0.005426952459161962
dunnhumby,racf,tifuknn,transition_predictability,-0.051217709933810605,-0.005250313136506911,-0.028779829837494306,-0.028415950969270607,0.028415950969270607,-0.051217709933810605,-0.005250313136506911,0.045967396797303696,---,True,0.028415950969270607
dunnhumby,racf,triple2vec,adjacent_basket_jaccard,0.032118863850608255,-0.0018072700072524588,0.006096697625053231,0.012136097156136344,0.01334094382763798,-0.0018072700072524588,0.032118863850608255,0.03392613385786071,mixed,False,0.012136097156136344
dunnhumby,racf,triple2vec,avg_basket_size,0.06046633408547603,0.06142013415602443,0.06431136933202723,0.062065945857842565,0.062065945857842565,0.06046633408547603,0.06431136933202723,0.0038450352465511997,+++,True,0.062065945857842565
dunnhumby,racf,triple2vec,cooccurrence_support,0.007859834377364493,0.02867867395742196,0.010228139490699931,0.01558888260849546,0.01558888260849546,0.007859834377364493,0.02867867395742196,0.020818839580057466,+++,True,0.01558888260849546
dunnhumby,racf,triple2vec,n_baskets,-0.0526861227492698,-0.026253063973674537,-0.045175158168350805,-0.04137144829709838,0.04137144829709838,-0.0526861227492698,-0.026253063973674537,0.026433058775595264,---,True,0.04137144829709838
dunnhumby,racf,triple2vec,neighbor_similarity,-0.01958869469337689,0.00898821816685353,-0.002883722485042281,-0.004494733003855214,0.010486878448424233,-0.01958869469337689,0.00898821816685353,0.02857691286023042,mixed,False,0.004494733003855214
dunnhumby,racf,triple2vec,popularity_profile,-0.0057809542414675565,0.02149646513739079,0.008302463545169995,0.00800599148036441,0.011859960974676113,-0.0057809542414675565,0.02149646513739079,0.027277419378858345,mixed,False,0.00800599148036441
dunnhumby,racf,triple2vec,recency_frequency_disagreement,0.019091558460008335,0.022812663757006444,0.028188382838240714,0.023364201685085167,0.023364201685085167,0.019091558460008335,0.028188382838240714,0.00909682437823238,+++,True,0.023364201685085167
dunnhumby,racf,triple2vec,recent_basket_novelty,0.0021267922588353474,-0.0037494660976930424,0.007142504034637438,0.0018399433985932477,0.004339587463721943,-0.0037494660976930424,0.007142504034637438,0.01089197013233048,mixed,False,0.0018399433985932477
dunnhumby,racf,triple2vec,repeat_rate,-0.012915276121751581,-0.0036969702023028368,-0.014126783541692242,-0.01024634328858222,0.01024634328858222,-0.014126783541692242,-0.0036969702023028368,0.010429813339389405,---,True,0.01024634328858222
dunnhumby,racf,triple2vec,transition_predictability,-0.018077967750341435,0.017767376325734857,-0.0013480526609825879,-0.0005528813618630553,0.01239779891235296,-0.018077967750341435,0.017767376325734857,0.03584534407607629,mixed,False,0.0005528813618630553
dunnhumby,recency,dnntsp,adjacent_basket_jaccard,-0.058595875782218046,-0.08956000265763173,-0.11294874874499876,-0.08703487572828285,0.08703487572828285,-0.11294874874499876,-0.058595875782218046,0.05435287296278071,---,True,0.08703487572828285
dunnhumby,recency,dnntsp,avg_basket_size,-0.11986312567469089,-0.14519847325423035,-0.12686510192202202,-0.1306422336169811,0.1306422336169811,-0.14519847325423035,-0.11986312567469089,0.025335347579539466,---,True,0.1306422336169811
dunnhumby,recency,dnntsp,cooccurrence_support,-0.021995852364546785,-0.08810325923934775,-0.05295174557757082,-0.05435028572715512,0.05435028572715512,-0.08810325923934775,-0.021995852364546785,0.06610740687480096,---,True,0.05435028572715512
dunnhumby,recency,dnntsp,n_baskets,-0.16138975751933923,-0.11090070989060562,-0.0977806912569555,-0.12335705288896677,0.12335705288896677,-0.16138975751933923,-0.0977806912569555,0.06360906626238373,---,True,0.12335705288896677
dunnhumby,recency,dnntsp,neighbor_similarity,-0.038123611841421504,-0.09578933040474262,-0.05544962620326405,-0.06312085614980939,0.06312085614980939,-0.09578933040474262,-0.038123611841421504,0.05766571856332112,---,True,0.06312085614980939
dunnhumby,recency,dnntsp,popularity_profile,-0.02372033051658595,-0.06300626345555056,-0.04769069593544337,-0.044805763302526634,0.044805763302526634,-0.06300626345555056,-0.02372033051658595,0.03928593293896461,---,True,0.044805763302526634
dunnhumby,recency,dnntsp,recency_frequency_disagreement,-0.14800573146879828,-0.13688919703508332,-0.1014426280980522,-0.12877918553397794,0.12877918553397794,-0.14800573146879828,-0.1014426280980522,0.04656310337074608,---,True,0.12877918553397794
dunnhumby,recency,dnntsp,recent_basket_novelty,0.012395647253041408,0.0033427253423561087,0.01171067064047641,0.009149681078624641,0.009149681078624641,0.0033427253423561087,0.012395647253041408,0.0090529219106853,+++,True,0.009149681078624641
dunnhumby,recency,dnntsp,repeat_rate,-0.156773553901253,-0.1509983108801451,-0.16142576696618688,-0.15639921058252831,0.15639921058252831,-0.16142576696618688,-0.1509983108801451,0.010427456086041786,---,True,0.15639921058252831
dunnhumby,recency,dnntsp,transition_predictability,0.05671233301221141,0.02724687900440275,0.03904266930383729,0.04100062710681715,0.04100062710681715,0.02724687900440275,0.05671233301221141,0.02946545400780866,+++,True,0.04100062710681715
dunnhumby,recency,frequency,adjacent_basket_jaccard,-0.14374469659954772,-0.1335985866855771,-0.1412933679292537,-0.13954555040479286,0.13954555040479286,-0.14374469659954772,-0.1335985866855771,0.010146109913970636,---,True,0.13954555040479286
dunnhumby,recency,frequency,avg_basket_size,-0.13449498406514251,-0.14352785635897813,-0.14785401396810077,-0.1419589514640738,0.1419589514640738,-0.14785401396810077,-0.13449498406514251,0.013359029902958258,---,True,0.1419589514640738
dunnhumby,recency,frequency,cooccurrence_support,-0.01200522496017935,-0.05582667862558774,-0.045575348982972684,-0.03780241752291325,0.03780241752291325,-0.05582667862558774,-0.01200522496017935,0.04382145366540839,---,True,0.03780241752291325
dunnhumby,recency,frequency,n_baskets,-0.14281155879838206,-0.1474661178183748,-0.1260819862740064,-0.13878655429692108,0.13878655429692108,-0.1474661178183748,-0.1260819862740064,0.021384131544368384,---,True,0.13878655429692108
dunnhumby,recency,frequency,neighbor_similarity,-0.05137904797704503,-0.09785090354765542,-0.05933536479548859,-0.06952177210672968,0.06952177210672968,-0.09785090354765542,-0.05137904797704503,0.04647185557061039,---,True,0.06952177210672968
dunnhumby,recency,frequency,popularity_profile,-0.007377392929648163,-0.0401525189890434,-0.054925438894503,-0.03415178360439819,0.03415178360439819,-0.054925438894503,-0.007377392929648163,0.04754804596485484,---,True,0.03415178360439819
dunnhumby,recency,frequency,recency_frequency_disagreement,-0.13270041848336028,-0.15432439934393222,-0.13617348189157397,-0.14106609990628882,0.14106609990628882,-0.15432439934393222,-0.13270041848336028,0.021623980860571934,---,True,0.14106609990628882
dunnhumby,recency,frequency,recent_basket_novelty,0.06125590753124932,0.047000923859978054,0.04074977266206846,0.04966886801776529,0.04966886801776529,0.04074977266206846,0.06125590753124932,0.02050613486918086,+++,True,0.04966886801776529
dunnhumby,recency,frequency,repeat_rate,-0.19902217699957606,-0.20413922986775457,-0.2065354196237921,-0.2032322754970409,0.2032322754970409,-0.2065354196237921,-0.19902217699957606,0.007513242624216043,---,True,0.2032322754970409
dunnhumby,recency,frequency,transition_predictability,0.05929378684460978,0.040820232759688234,0.05155309803916613,0.05055570588115471,0.05055570588115471,0.040820232759688234,0.05929378684460978,0.018473554084921545,+++,True,0.05055570588115471
dunnhumby,recency,racf,adjacent_basket_jaccard,-0.14413318694617594,-0.12881173091642248,-0.13444799431524562,-0.1357976373926147,0.1357976373926147,-0.14413318694617594,-0.12881173091642248,0.01532145602975346,---,True,0.1357976373926147
dunnhumby,recency,racf,avg_basket_size,-0.13195434205502232,-0.14225588685799515,-0.13902839143088963,-0.13774620678130237,0.13774620678130237,-0.14225588685799515,-0.13195434205502232,0.010301544802972823,---,True,0.13774620678130237
dunnhumby,recency,racf,cooccurrence_support,-0.004376686660395135,-0.05508869671142129,-0.0406607308982407,-0.033375371423352375,0.033375371423352375,-0.05508869671142129,-0.004376686660395135,0.05071201005102616,---,True,0.033375371423352375
dunnhumby,recency,racf,n_baskets,-0.12521127805619137,-0.13240962150195087,-0.1177730969323115,-0.1251313321634846,0.1251313321634846,-0.13240962150195087,-0.1177730969323115,0.014636524569639375,---,True,0.1251313321634846
dunnhumby,recency,racf,neighbor_similarity,-0.03573334507094243,-0.09013149798685646,-0.05501557224823061,-0.0602934717686765,0.0602934717686765,-0.09013149798685646,-0.03573334507094243,0.05439815291591403,---,True,0.0602934717686765
dunnhumby,recency,racf,popularity_profile,-0.007794998980346175,-0.05117356102842794,-0.0497340716423434,-0.03623421055037251,0.03623421055037251,-0.05117356102842794,-0.007794998980346175,0.04337856204808176,---,True,0.03623421055037251
dunnhumby,recency,racf,recency_frequency_disagreement,-0.12325037599539408,-0.13821208303062535,-0.12642922346991728,-0.12929722749864558,0.12929722749864558,-0.13821208303062535,-0.12325037599539408,0.014961707035231267,---,True,0.12929722749864558
dunnhumby,recency,racf,recent_basket_novelty,0.05094300153865365,0.046280846955351757,0.03603253341581618,0.04441879396994053,0.04441879396994053,0.03603253341581618,0.05094300153865365,0.014910468122837472,+++,True,0.04441879396994053
dunnhumby,recency,racf,repeat_rate,-0.18692661137901526,-0.19451854531560112,-0.19692863746857048,-0.19279126472106226,0.19279126472106226,-0.19692863746857048,-0.18692661137901526,0.010002026089555222,---,True,0.19279126472106226
dunnhumby,recency,racf,transition_predictability,0.06288050550271507,0.028349943486038094,0.05175185816571495,0.04766076905148937,0.04766076905148937,0.028349943486038094,0.06288050550271507,0.03453056201667697,+++,True,0.04766076905148937
dunnhumby,recency,sets2sets,adjacent_basket_jaccard,0.13150956202791483,0.0838540281798161,0.1002007175284669,0.10518810257873261,0.10518810257873261,0.0838540281798161,0.13150956202791483,0.04765553384809873,+++,True,0.10518810257873261
dunnhumby,recency,sets2sets,avg_basket_size,0.022305132501608847,0.029401208838916483,0.025435112140714995,0.02571381782708011,0.02571381782708011,0.022305132501608847,0.029401208838916483,0.0070960763373076365,+++,True,0.02571381782708011
dunnhumby,recency,sets2sets,cooccurrence_support,-0.02018107357381521,-0.0709667636952905,-0.06056961510817217,-0.05057248412575929,0.05057248412575929,-0.0709667636952905,-0.02018107357381521,0.05078569012147528,---,True,0.05057248412575929
dunnhumby,recency,sets2sets,n_baskets,-0.0814782518231736,-0.0550831289154981,-0.08646397316724194,-0.07434178463530454,0.07434178463530454,-0.08646397316724194,-0.0550831289154981,0.03138084425174384,---,True,0.07434178463530454
dunnhumby,recency,sets2sets,neighbor_similarity,-0.0545614541170958,-0.09536872254650719,-0.07515074288115704,-0.07502697318158667,0.07502697318158667,-0.09536872254650719,-0.0545614541170958,0.04080726842941139,---,True,0.07502697318158667
dunnhumby,recency,sets2sets,popularity_profile,0.0027288587103302987,-0.05585166248090218,-0.030461884159436563,-0.02786156264333615,0.029680801783556348,-0.05585166248090218,0.0027288587103302987,0.058580521191232485,mixed,False,0.02786156264333615
dunnhumby,recency,sets2sets,recency_frequency_disagreement,-0.10039125004828141,-0.07440641865193887,-0.08706956169543076,-0.08728907679855036,0.08728907679855036,-0.10039125004828141,-0.07440641865193887,0.025984831396342542,---,True,0.08728907679855036
dunnhumby,recency,sets2sets,recent_basket_novelty,-0.10781115080482578,-0.11097990144248641,-0.11615192803057667,-0.11164766009262962,0.11164766009262962,-0.11615192803057667,-0.10781115080482578,0.008340777225750884,---,True,0.11164766009262962
dunnhumby,recency,sets2sets,repeat_rate,0.05520449311486343,0.03472975942555697,0.0200054994941358,0.03664658401151873,0.03664658401151873,0.0200054994941358,0.05520449311486343,0.035198993620727634,+++,True,0.03664658401151873
dunnhumby,recency,sets2sets,transition_predictability,0.06546024659113148,0.06077082585808034,0.06452685345600613,0.06358597530173932,0.06358597530173932,0.06077082585808034,0.06546024659113148,0.004689420733051133,+++,True,0.06358597530173932
dunnhumby,recency,tifuknn,adjacent_basket_jaccard,-0.19072796745536374,-0.16410447001497996,-0.16610330388548303,-0.17364524711860893,0.17364524711860893,-0.19072796745536374,-0.16410447001497996,0.02662349744038378,---,True,0.17364524711860893
dunnhumby,recency,tifuknn,avg_basket_size,-0.17160306206395112,-0.17027167334462268,-0.16745969298026042,-0.1697781427962781,0.1697781427962781,-0.17160306206395112,-0.16745969298026042,0.004143369083690701,---,True,0.1697781427962781
dunnhumby,recency,tifuknn,cooccurrence_support,-0.04312934487715344,-0.06131457066158196,-0.05712846090567697,-0.05385745881480412,0.05385745881480412,-0.06131457066158196,-0.04312934487715344,0.01818522578442852,---,True,0.05385745881480412
dunnhumby,recency,tifuknn,n_baskets,-0.1252442697944484,-0.13342076459822635,-0.12243711296302312,-0.12703404911856594,0.12703404911856594,-0.13342076459822635,-0.12243711296302312,0.010983651635203234,---,True,0.12703404911856594
dunnhumby,recency,tifuknn,neighbor_similarity,-0.06538230131583016,-0.09961344289038167,-0.07058381743872322,-0.07852652054831168,0.07852652054831168,-0.09961344289038167,-0.06538230131583016,0.03423114157455151,---,True,0.07852652054831168
dunnhumby,recency,tifuknn,popularity_profile,-0.0469691207969564,-0.048807789146683545,-0.06454249073604672,-0.053439800226562216,0.053439800226562216,-0.06454249073604672,-0.0469691207969564,0.017573369939090318,---,True,0.053439800226562216
dunnhumby,recency,tifuknn,recency_frequency_disagreement,-0.13059510444519867,-0.1438236124296814,-0.13222777927177964,-0.13554883204888657,0.13554883204888657,-0.1438236124296814,-0.13059510444519867,0.013228507984482718,---,True,0.13554883204888657
dunnhumby,recency,tifuknn,recent_basket_novelty,0.07594469913384277,0.0699396372763485,0.05424062383100175,0.06670832008039768,0.06670832008039768,0.05424062383100175,0.07594469913384277,0.021704075302841026,+++,True,0.06670832008039768
dunnhumby,recency,tifuknn,repeat_rate,-0.22803070200467426,-0.21970353573344015,-0.22830045950584615,-0.2253448990813202,0.2253448990813202,-0.22830045950584615,-0.21970353573344015,0.008596923772406007,---,True,0.2253448990813202
dunnhumby,recency,tifuknn,transition_predictability,0.02131036497603459,0.022496756511421318,0.029566946736542962,0.02445802274133296,0.02445802274133296,0.02131036497603459,0.029566946736542962,0.00825658176050837,+++,True,0.02445802274133296
dunnhumby,recency,triple2vec,adjacent_basket_jaccard,-0.12531360943540096,-0.1360805975828504,-0.13210445944579774,-0.13116622215468302,0.13116622215468302,-0.1360805975828504,-0.12531360943540096,0.010766988147449447,---,True,0.13116622215468302
dunnhumby,recency,triple2vec,avg_basket_size,-0.09672666275590819,-0.11058114225118669,-0.11380606438754555,-0.10703795646488014,0.10703795646488014,-0.11380606438754555,-0.09672666275590819,0.01707940163163736,---,True,0.10703795646488014
dunnhumby,recency,triple2vec,cooccurrence_support,-0.009965293773768284,-0.04717837238731049,-0.038790187069072904,-0.03197795107671723,0.03197795107671723,-0.04717837238731049,-0.009965293773768284,0.03721307861354221,---,True,0.03197795107671723
dunnhumby,recency,triple2vec,n_baskets,-0.16904906572409262,-0.15342957997270754,-0.15031720078068309,-0.15759861549249443,0.15759861549249443,-0.16904906572409262,-0.15031720078068309,0.018731864943409532,---,True,0.15759861549249443
dunnhumby,recency,triple2vec,neighbor_similarity,-0.06495227286401091,-0.0946844178525843,-0.06407286144249512,-0.07456985071969678,0.07456985071969678,-0.0946844178525843,-0.06407286144249512,0.030611556410089183,---,True,0.07456985071969678
dunnhumby,recency,triple2vec,popularity_profile,-0.017934070263732758,-0.04178780890282417,-0.044489049599899494,-0.034736976255485476,0.034736976255485476,-0.044489049599899494,-0.017934070263732758,0.026554979336166736,---,True,0.034736976255485476
dunnhumby,recency,triple2vec,recency_frequency_disagreement,-0.12233291269454212,-0.12978631694077772,-0.11868458103063893,-0.12360127022198626,0.12360127022198626,-0.12978631694077772,-0.11868458103063893,0.011101735910138785,---,True,0.12360127022198626
dunnhumby,recency,triple2vec,recent_basket_novelty,0.061063894718889185,0.05147086903131615,0.044220363924060396,0.05225170922475524,0.05225170922475524,0.044220363924060396,0.061063894718889185,0.01684353079482879,+++,True,0.05225170922475524
dunnhumby,recency,triple2vec,repeat_rate,-0.20391684438111085,-0.20530720069968253,-0.21095537783222815,-0.20672647430434052,0.20672647430434052,-0.21095537783222815,-0.20391684438111085,0.007038533451117296,---,True,0.20672647430434052
dunnhumby,recency,triple2vec,transition_predictability,0.047192783406317294,0.0374350654832148,0.04707179783274344,0.043899882240758505,0.043899882240758505,0.0374350654832148,0.047192783406317294,0.009757717923102496,+++,True,0.043899882240758505
dunnhumby,sets2sets,dnntsp,adjacent_basket_jaccard,-0.21029653779201907,-0.19866292130111082,-0.22607297298979293,-0.21167747736097428,0.21167747736097428,-0.22607297298979293,-0.19866292130111082,0.027410051688682102,---,True,0.21167747736097428
dunnhumby,sets2sets,dnntsp,avg_basket_size,-0.17001807894022544,-0.18932956040513613,-0.16669151603767166,-0.17534638512767775,0.17534638512767775,-0.18932956040513613,-0.16669151603767166,0.02263804436746447,---,True,0.17534638512767775
dunnhumby,sets2sets,dnntsp,cooccurrence_support,-0.019080143869016644,-0.031180192224570556,-0.011718120824518617,-0.020659485639368605,0.020659485639368605,-0.031180192224570556,-0.011718120824518617,0.01946207140005194,---,True,0.020659485639368605
dunnhumby,sets2sets,dnntsp,n_baskets,-0.0865100817375143,-0.05736401893907152,-0.03046061639916246,-0.058111572358582754,0.058111572358582754,-0.0865100817375143,-0.03046061639916246,0.05604946533835184,---,True,0.058111572358582754
dunnhumby,sets2sets,dnntsp,neighbor_similarity,0.006922726989151891,-0.016393741467982344,-0.007390836943380828,-0.0056206171407370935,0.010235768466838354,-0.016393741467982344,0.006922726989151891,0.023316468457134233,mixed,False,0.0056206171407370935
dunnhumby,sets2sets,dnntsp,popularity_profile,-0.03938662092469164,-0.02385528870919459,-0.036203842727563884,-0.033148584120483375,0.033148584120483375,-0.03938662092469164,-0.02385528870919459,0.01553133221549705,---,True,0.033148584120483375
dunnhumby,sets2sets,dnntsp,recency_frequency_disagreement,-0.06653191753326204,-0.06409460245067451,-0.031044522340099266,-0.05389034744134527,0.05389034744134527,-0.06653191753326204,-0.031044522340099266,0.035487395193162775,---,True,0.05389034744134527
dunnhumby,sets2sets,dnntsp,recent_basket_novelty,0.13244311733093803,0.11672238409590051,0.1405121708364014,0.12989255742107997,0.12989255742107997,0.11672238409590051,0.1405121708364014,0.023789786740500904,+++,True,0.12989255742107997
dunnhumby,sets2sets,dnntsp,repeat_rate,-0.24026969517576915,-0.21078452444163265,-0.2182753519738442,-0.22310985719708198,0.22310985719708198,-0.24026969517576915,-0.21078452444163265,0.029485170734136507,---,True,0.22310985719708198
dunnhumby,sets2sets,dnntsp,transition_predictability,-0.015918853478087542,-0.02964999257933239,-0.025934717770750255,-0.02383452127605673,0.02383452127605673,-0.02964999257933239,-0.015918853478087542,0.01373113910124485,---,True,0.02383452127605673
dunnhumby,tifuknn,dnntsp,adjacent_basket_jaccard,0.11895274556613221,0.05948391049851969,0.04172741810989884,0.07338802472485025,0.07338802472485025,0.04172741810989884,0.11895274556613221,0.07722532745623337,+++,True,0.07338802472485025
dunnhumby,tifuknn,dnntsp,avg_basket_size,0.046356710296369126,-0.010732575494486418,0.02238723203654268,0.01933712227947513,0.026492172609132742,-0.010732575494486418,0.046356710296369126,0.057089285790855544,mixed,False,0.01933712227947513
dunnhumby,tifuknn,dnntsp,cooccurrence_support,0.014043388981816684,-0.0443999974098902,-0.008910476971169487,-0.013089028466414335,0.02245128778762546,-0.0443999974098902,0.014043388981816684,0.05844338639170689,mixed,False,0.013089028466414335
dunnhumby,tifuknn,dnntsp,n_baskets,-0.05664329277881764,0.002759715467796759,0.0032351574666940864,-0.016882806614775595,0.02087938857110283,-0.05664329277881764,0.0032351574666940864,0.05987845024551173,mixed,False,0.016882806614775595
dunnhumby,tifuknn,dnntsp,neighbor_similarity,0.015122875769875737,-0.01614547751904294,-0.0003033969843388158,-0.00044199957783533925,0.010523916757752499,-0.01614547751904294,0.015122875769875737,0.03126835328891868,mixed,False,0.00044199957783533925
dunnhumby,tifuknn,dnntsp,popularity_profile,0.012991134955535152,-0.027604749393668474,0.005927101789468472,-0.0028955042162216167,0.015507662046224032,-0.027604749393668474,0.012991134955535152,0.04059588434920362,mixed,False,0.0028955042162216167
dunnhumby,tifuknn,dnntsp,recency_frequency_disagreement,-0.023431564702757184,-0.02149897579832148,0.012236557818574153,-0.010897994227501503,0.019055699439884274,-0.023431564702757184,0.012236557818574153,0.035668122521331336,mixed,False,0.010897994227501503
dunnhumby,tifuknn,dnntsp,recent_basket_novelty,-0.05538055158261347,-0.05815420618418927,-0.03393872967523043,-0.049157829147344394,0.049157829147344394,-0.05815420618418927,-0.03393872967523043,0.02421547650895884,---,True,0.049157829147344394
dunnhumby,tifuknn,dnntsp,repeat_rate,0.04930321406330021,0.034009285647625107,0.039038429583281596,0.04078364309806897,0.04078364309806897,0.034009285647625107,0.04930321406330021,0.015293928415675104,+++,True,0.04078364309806897
dunnhumby,tifuknn,dnntsp,transition_predictability,0.03623393981565483,-0.0016771461713200896,0.025062991458619597,0.019873261700984777,0.020991359148531504,-0.0016771461713200896,0.03623393981565483,0.037911085986974916,mixed,False,0.019873261700984777
dunnhumby,tifuknn,sets2sets,adjacent_basket_jaccard,0.28839807124506595,0.24062879527281303,0.26171789391283073,0.2635815868102366,0.2635815868102366,0.24062879527281303,0.28839807124506595,0.04776927597225292,+++,True,0.2635815868102366
dunnhumby,tifuknn,sets2sets,avg_basket_size,0.18844426057097519,0.18243691412953472,0.19525639806017214,0.1887125242535607,0.1887125242535607,0.18243691412953472,0.19525639806017214,0.01281948393063742,+++,True,0.1887125242535607
dunnhumby,tifuknn,sets2sets,cooccurrence_support,0.023364623433055277,-0.01236111441186798,0.01261109033034618,0.007871533117177825,0.016112276058423147,-0.01236111441186798,0.023364623433055277,0.03572573784492326,mixed,False,0.007871533117177825
dunnhumby,tifuknn,sets2sets,n_baskets,0.04575956574959565,0.0702142340818912,0.037249930634161314,0.05107457682188272,0.05107457682188272,0.037249930634161314,0.0702142340818912,0.03296430344772989,+++,True,0.05107457682188272
dunnhumby,tifuknn,sets2sets,neighbor_similarity,0.007526720770720293,0.005575571739700749,0.009828611477212961,0.007643634662544668,0.007643634662544668,0.005575571739700749,0.009828611477212961,0.004253039737512212,+++,True,0.007643634662544668
dunnhumby,tifuknn,sets2sets,popularity_profile,0.05463834444361832,-0.00742966882984269,0.04870762712177563,0.031972100911850425,0.03692521346507888,-0.00742966882984269,0.05463834444361832,0.06206801327346101,mixed,False,0.031972100911850425
dunnhumby,tifuknn,sets2sets,recency_frequency_disagreement,0.04054454496170701,0.056600468280017975,0.04898701786245886,0.048710677034727944,0.048710677034727944,0.04054454496170701,0.056600468280017975,0.016055923318310968,+++,True,0.048710677034727944
dunnhumby,tifuknn,sets2sets,recent_basket_novelty,-0.16835605453751926,-0.16777307670378586,-0.1672325265740263,-0.16778721927177712,0.16778721927177712,-0.16835605453751926,-0.1672325265740263,0.0011235279634929651,---,True,0.16778721927177712
dunnhumby,tifuknn,sets2sets,repeat_rate,0.26689394373636266,0.23869155170506462,0.25272667378905667,0.25277072307682796,0.25277072307682796,0.23869155170506462,0.26689394373636266,0.02820239203129804,+++,True,0.25277072307682796
dunnhumby,tifuknn,sets2sets,transition_predictability,0.03673359257657619,0.028324685226288726,0.04702214209864768,0.037360139967170865,0.037360139967170865,0.028324685226288726,0.04702214209864768,0.018697456872358957,+++,True,0.037360139967170865
dunnhumby,tifuknn,triple2vec,adjacent_basket_jaccard,0.048222079572172886,0.013032859362044671,0.0032523192485201576,0.021502419394245905,0.021502419394245905,0.0032523192485201576,0.048222079572172886,0.04496976032365273,+++,True,0.021502419394245905
dunnhumby,tifuknn,triple2vec,avg_basket_size,0.06821886210362071,0.04013153134191436,0.028852339711265957,0.045734244385600344,0.045734244385600344,0.028852339711265957,0.06821886210362071,0.03936652239235476,+++,True,0.045734244385600344
dunnhumby,tifuknn,triple2vec,cooccurrence_support,0.047992679255571866,0.031474759632459916,0.015362699944946615,0.03161004627765947,0.03161004627765947,0.015362699944946615,0.047992679255571866,0.03262997931062525,+++,True,0.03161004627765947
dunnhumby,tifuknn,triple2vec,n_baskets,-0.07675269286626607,-0.05103648366551661,-0.057251507651426684,-0.061680228061069785,0.061680228061069785,-0.07675269286626607,-0.05103648366551661,0.025716209200749462,---,True,0.061680228061069785
dunnhumby,tifuknn,triple2vec,neighbor_similarity,0.0028138080639979446,0.009358351595169321,0.0006459479627717445,0.004272702540646337,0.004272702540646337,0.0006459479627717445,0.009358351595169321,0.008712403632397576,+++,True,0.004272702540646337
